uname,mid,level,sex,send_time,like,is_sub,text
西住美穗ing,393914866,4,保密,2021-04-26 23:33:28,0,True,赌博版刹车[脱单doge]
EuropeJing,2989503,5,男,2021-04-26 19:25:34,2,False,"所以说特斯拉的制动在平路行驶的情况下是没事的，但是走烂路等车身姿态不正常的情况下就制动系统会不定时出问题？
好家伙，正常驾驶的送他上路，不正常驾驶的送他上路[OK]"
豆腐脑粢饭,278427418,3,保密,2021-04-26 16:56:09,2,False,能否拆解后测评一下特斯拉全车的探测仪器设备和芯片，解决下我们对于数据安全方面的疑虑
我有土狗,8136597,5,保密,2021-04-26 21:16:45,2,False,课代表:是刹不住。
卢伊飒,108589271,2,保密,2021-04-26 18:55:23,9,False,截至目前，所有案例其实已经非常说明问题了，这套向续航妥协的激进的整车设计策略，应该不仅仅是T独有的，最可怕的是时有时无，在特定情况下出现，无法复现，表现在人机交互层面就是刹车力度变化不可控，对司机来说，最基本的刹车力度习惯标定参考没有了，通俗的说，就是不知道什么时候用多大力度去刹车
王都尉,92109169,5,保密,2021-04-27 14:52:56,3,False,给大家翻译翻译王老师的话，车辆会无端出现动能回收失灵，经过颠簸路段大概率会出现动能回收失灵。动能回收失灵提醒在中控台，字体颜色大小等提醒不明显。动能回收禁用伴随刹车踏板变硬，滚动距离边长。再翻译下，特斯拉容易出现踏板变硬刹车制动效果差，无法正常刹车。特斯拉毛豆三不符合国标规定。请国家队下场重新检测。
艾拉艾拉boom,81243516,4,保密,2021-04-27 17:37:17,3,False,我不是这方面的专家，就驾驶经验说几个个人的观点：1、model3刹车踏板踩下三分之一行程偏柔软，三分之一行程以后就变硬（对于这一点个人觉得是在你释放电门踏板利用动能回收进行车辆减速或停止达不到预期值的时候，必须及时用力踩下制动踏板，这种时候应禁止有任何犹豫或是对刹车踏板的行程力度进行试探性的踩踏！新手驾驶员和新车主尤其应该注意！）2、保持安全车距，切勿超速驾驶！车辆启动行驶之前应仔细观察中控屏上是否有异常提示，提示事项并认真阅读提示内容，如出现的提示事项驾驶人自行无法判断是否会影响车辆正常驾驶，可微信询问特斯拉员工或拨打客服电话咨询，车友群中有经验的车友也可能能为你提供帮助，建议每次车辆起步后主动释放电门，熟悉动能回收力度。
义肢跑腿MetaloRunner,297628770,5,男,2021-04-26 19:32:53,13,False,"shache踏板行程数据和踩踏力道数据完全留空，电子助力数据完全没有，这些是衡量车主的踩踏力度的直接重要证据, 特xx不提供这些关键数据，这等于此地无银三百两"
白金钻石,1383723,6,男,2021-04-27 15:25:05,3,False,想想当年的大众a柱事件，再看看特斯拉刹车事件。这真是靠同行衬托啊
billionruan,372968232,3,保密,2021-04-26 18:25:18,24,False,怪不到特斯拉女司机这么容易背锅
二零五六,474131588,4,保密,2021-04-29 23:20:25,3,False,这样子的车已经影响到公共安全了，后车有特斯拉就自求多福吧[辣眼睛]
寒梅香。,27504675,5,保密,2021-04-26 19:52:20,10,False,😅刹车变硬？你急刹车的时候不会站起来刹车啊。哦～这是特斯拉，不是观致5。特斯拉站不起来。
Evangelionprayer,6663926,5,女,2021-05-02 23:38:45,0,True,那我建议宁把车顶掀了[doge]
小江728,37670318,5,保密,2021-04-27 09:33:03,3,False,这都上不了热门？
jifu2205,316792878,5,保密,2021-04-26 14:43:42,2,False,总结下来就是动能回收系统与刹车系统出现了关联，动能回收系统失效会导致刹车踏板比正常情况下更难以踩得动，这种情况会导致大多数人下意识认为刹车失效，按平常的力度反复尝试，并认为刹车失效。估计极少有人会直接加大力度踩刹车。然而车在高速行驶的情况下人们在反复尝试踩刹车的时候就错过了最佳制动时间。
TechCat,31522237,6,保密,2021-04-29 07:30:15,3,False,怎么还不发新的呀，不会是垠哥被公关了吧
安米网,274170632,5,保密,2021-04-26 14:03:22,2,False,为何要黑特斯拉
Cx330还在吗,131414378,5,男,2021-04-26 14:42:35,0,True,特斯拉还需要黑吗
苍冥无憶,32254673,5,保密,2021-04-26 19:20:16,3,False,间谍车应该滚蛋
清竹00,7761156,6,男,2021-04-26 18:19:02,15,False,BV12v41177xf 之前有的啊，tsl表示刹车没有失灵，助力泵没有工作而已。而已。而已。
海狼1911,36128461,5,保密,2021-04-26 18:24:47,5,False,别忘了，马斯克第一专业做车的，第二他也不是造火箭的！他就是一个卖股票圈钱的！
怪粅虐亽,3024504,6,男,2021-04-26 18:18:21,2,False,这三连不给，就说不过去了
是王富贵呢,417030678,4,男,2021-04-26 18:16:29,2,False,特斯拉在拿消费者生命开玩笑，坚决抵制[辣眼睛]
兔兔卷不是用来吃的,3906147,5,男,2021-04-26 17:01:00,5,False,目前已经看到特死啦轮毂貌似换了，刹车片估计也凉了，目前已经两张维修单了，而且第二张貌似一堆问题很可能在测试途中趴过窝……我懂了，我摊牌了，我全押BYD汉！上杠杆，全押BYD汉！[歪嘴]
咸鱼_之王,441614,6,男,2021-04-27 20:20:58,1,False,我觉得越是智能越会出bug，想想那些软件或者直接说微软系统从出开始就是在修复bug怎么也修复不完，那些软件bug了也无所谓不会出大问题，如果在驾驶系统上出问题可是要人命的
澪喵喵呜,442406631,4,保密,2021-04-27 22:37:15,0,True,就波音737Max一个问题直接断送多少人的命。飞机起码有自动驾驶物理断开的按钮，发展这么久，就这还信不过自动驾驶。自动驾驶的汽车融合度太高了。
ZED-p,482431268,4,保密,2021-04-27 17:07:20,1,False,"要你们买毛豆 
后悔死你们[doge][doge][doge]"
带老猪也洗洗吧,87417779,4,保密,2021-04-26 15:57:40,4,False,我就感觉是系统逻辑出问题了
大坏坏叔叔,10955809,5,男,2021-04-28 19:44:53,2,False,好可怕[大哭][大哭]
我有硬币你咬不咬,418215662,4,保密,2021-04-28 18:53:49,2,False,保驰说买特斯拉的都是xx
大魔王洛特,48511646,5,保密,2021-04-28 11:44:51,1,False,啥时候更新呀
心的挑战,381285060,2,保密,2021-04-26 13:05:10,1,False,如果说震动失灵的话，那女车主行驶的那条道可是大卡车川流。开过车的兄弟们都知道，满载大卡车驶过那就是个小型地震。
匹夫之志3,1892583019,3,保密,2021-04-26 15:37:43,3,False,看这视频热门能挂多久
Cx330还在吗,131414378,5,男,2021-04-26 16:19:32,0,True,没了
哎呦欧哎呦欧,7843305,6,保密,2021-04-28 20:35:53,2,False,相对于软件硬件，机械的东西好检测太多了。
Quinnfi,604964326,3,保密,2021-04-28 11:55:53,1,False,之前看的很多性能测评，下赛道刹车衰减比较快。
金币Coins,1300061,6,男,2021-04-27 20:30:22,1,False,[doge]你永远不知道你同样力度一脚踩下去特斯拉能刹多远
狸猫锅锅,10353292,6,保密,2021-04-26 16:04:04,1,False,你只需要用脚怼刹车，其他的交给特斯拉[doge]
jdjchf,264867654,5,保密,2021-04-28 20:09:56,2,False,开口汇报闭口汇报，听着就很舒服
衰太保,293890235,5,男,2021-04-27 20:21:29,1,False,虽然我没钱买车，但我还是要给你们点赞[OK]
学渣i学习,510039789,3,男,2021-05-03 13:55:55,2,False,一看评论区，居然有一半的人都在喷特斯拉，我气的不行寻思着另外一半人在干嘛，都没有键盘吗？？[doge]
TADA_QAQ_Mr,15822013,6,男,2021-05-03 12:57:18,1,False,没有仪表盘就应该标配功能强大的hud，就像奔驰没有雨刷杆就标配自动雨刷一样，否则对驾驶员影响太大了
Cx330还在吗,131414378,5,男,2021-04-26 15:27:04,3,False,热搜没喽
诺贝尔ID奖,30124044,5,男,2021-04-27 17:21:25,1,True,转给那个女车主，，，，，，，比热搜管用，，，，，，，，
Cx330还在吗,131414378,5,男,2021-04-27 18:18:06,0,True,回复 @诺贝尔ID奖 :hh
Spike,4496,5,保密,2021-04-26 13:40:56,3,False,不受摩擦制动系统控制的再生制动（动能回收）与制动模块的打滑控制功能不兼容。Bosch的设计师们别无选择——只有在算法激活时关闭再生，因为为了使算法正常工作，他们必须在算法激活时控制车辆上的所有制动力。而且，由于无法控制再生量，它们必须在激活时关闭再生。所有其他配备再生功能的电动车也是如此。
-MiTimE-,387993852,4,保密,2021-04-26 15:44:21,0,True,确实再生部分应该是不取决于摩擦力的。所以当路面摩擦力异常的时候动能回收会失效。但是踏板变硬是为什么呢。
88046502,569661978,3,保密,2021-05-04 01:22:24,2,False,刹车踏板是直接控制助力泵的，如果助力泵失效不仅是刹车距离变长还有可能刹不住，而且突然没有助力有几个人能反应过来，新手会更慌乱，后果可想而知[微笑]
小蚊崽在这里,35997491,5,男,2021-04-28 13:16:44,1,False,真车评人？！
四川仔姜兔,482918451,4,保密,2021-04-26 12:47:42,19,False,那还和汉比什么?
文明戏,633114604,3,保密,2021-04-26 12:55:36,4,True,躺赢
鲫鱼侠,26074476,5,保密,2021-04-26 13:07:11,10,True,汉：先把刹车问题处理好再来和我比
吃两个荔枝,631385970,2,保密,2021-04-26 14:21:14,0,True,本来就不是同级别的车子，非要凑一起比较没意思
老改fans,12848521,6,保密,2021-04-26 14:41:02,0,True,回复 @吃两个荔枝 :上期就说过特斯拉定级比比亚迪要高
00RAY00,2521321,6,男,2021-04-26 14:41:30,4,True,回复 @文明戏 :[doge]比亚迪还是没能站起来，因为躺赢了
机械体阿巴瑟,231698,6,男,2021-04-26 14:53:04,1,True,回复 @吃两个荔枝 :[滑稽]但是同价位啊
夜渡西河,17105913,5,男,2021-04-26 15:42:40,1,True,回复 @吃两个荔枝 :因为同价位啊（笑）
西戎熊,523084606,3,男,2021-04-26 15:34:33,3,False,https://b23.tv/Jvpe1K
山顶小霸王,24649771,5,保密,2021-04-26 21:10:29,3,False,我们这边就有一起这种事件，抖音上有，特斯拉后台把记录全删了。
安徽精神病院金牌陪玩,499235768,3,保密,2021-04-26 15:25:08,6,False,这算石锤了，孝子贤孙快来洗！！！期待下月特斯拉销量[滑稽]
当冬夜渐暖丿,34259865,5,保密,2021-04-26 19:37:58,5,False,希望能更多人看到，让不尊重中国消费者的品牌受到相应的惩罚。
DYMJX,219607533,5,保密,2021-04-26 17:35:43,5,False,以前听说特斯拉挺牛逼的，这几天越来越觉得就是个破烂
生噬七瞳,694849925,3,保密,2021-04-26 22:57:26,1,True,所以在美国都混不下去了，根本卖不出去
诺贝尔ID奖,30124044,5,男,2021-04-26 23:47:32,0,True,本来就破烂，特斯拉杀马特车标漏水车，就一辅助驾驶和垃圾造车工艺，，，，，，，
11年老号再战江湖,485235530,4,保密,2021-04-26 16:01:56,5,False,没有发达的腿部力量，最好别开特斯拉
优秀青年こ,365436561,5,保密,2021-04-26 19:49:54,6,False,特斯拉：唉，刹车失灵了，但又不完全失灵[吃瓜]
万能君,46362,5,保密,2021-04-26 20:16:31,1,False,我就挺不同意这话，非常不同意。汽车质量问题是重中之重，能保证我安全行驶，你厂家什么态度都行。命都没了，你拿什么去看厂家的态度？天上看？日本倒了核废水也给鞠躬啊，你接不接受？
edwardpro,18694291,4,男,2021-04-26 18:15:47,6,False,感觉要做不完了，期待首台完不成测试的车
朝着梦想走,437582236,4,男,2021-04-26 15:07:47,8,False,这个节目对消费者买车来说特别有意义
浪云孤岩,26698011,5,男,2021-04-26 13:51:07,4,False,走投无路，逼不得已！剑走偏锋，哗众取宠！
暮日待曦,102813772,5,保密,2021-04-26 17:49:49,4,False,我不支持这种维权方式，但是我喜欢这种维权方式，因为我们喜欢看热闹~
总监理工程师,33801610,5,保密,2021-04-26 15:59:07,8,False,特斯拉完了，他的可信度已经在很多人心里降到最低了，不管他调查出什么结果，大家伙都可以选择不信
L小盖同学Na,248547166,5,保密,2021-04-26 16:04:36,2,True,工业垃圾特斯拉
Cx330还在吗,131414378,5,男,2021-04-26 16:18:03,0,True,事实看不信的确没冤枉它
终是梦一T,436583770,4,保密,2021-04-26 17:04:04,1,True,不会的[嗑瓜子]面子比命重要 有那个标就够了
主站画友游戏中心会员,352963011,4,女,2021-04-26 12:21:30,32,False,王老师给媒体的专业性和责任感作出了表率，赞一个👍
改我昵称者屎,1431764,5,保密,2021-04-26 15:50:01,5,False,一辆刹车脚感时软时硬、刹车距离时长时短的车，哪位勇士敢开？？[嗑瓜子]
圣歧视,1836807,5,保密,2021-04-26 19:12:21,1,False,"tsl肯定已经知道了这个问题是大量存在的，但经过计算发现回收不划算，因此选择保股票和舆论，并对消费者发声进行压制，这种情况在国内已经不是第一次出现了，三菱、开美瑞还历历在目。
各位，无论你们是不是还在吹tsl，选择这车的时候请慎重考虑。"
i巴鲁,287536374,4,男,2021-04-26 18:24:06,1,False,特斯拉给爷死
月光下的魔術师,300730424,5,保密,2021-04-26 12:54:18,6,False,最搞孝的是孝子会说：就报特斯拉刹车失灵问题，别的车祸不报[辣眼睛]别的车祸是刹车失灵引起的嘛？
峰山一绝门,299658399,5,保密,2021-04-26 16:26:48,13,False,估计被限流了，特别关注的up发了这么重要的视频居然没刷出来，要我人肉搜索才找到。
给条路通天堂,2918276,6,保密,2021-04-26 17:03:18,1,True,我是首页推荐点进来的
52700208883_bili,412587052,5,男,2021-04-26 17:22:36,0,True,首页进来的
最后の悲剧帝,855919,6,保密,2021-04-27 00:44:51,0,True,[辣眼睛]  我是直接进UP空间才知道更新了
峰山一绝门,299658399,5,保密,2021-04-27 17:07:07,0,True,回复 @给条路通天堂 :3000弹幕评论理论上有百万级播放量，现在才60多万明显偏少，这就是时事热点。
嘻嘻嘻嘻哈哈哈哈哈息,1899100083,3,保密,2021-04-26 18:02:19,1,False,解决屁的问题，推卸责任第一。
已退i,384693328,4,男,2021-04-26 18:04:54,3,False,没用的 我和很多没出问题的特斯拉车主聊这些事情的时候 他们都觉得我个开大众的不懂车 那些出事情的也不懂车
天蝎戀蝴蝶,20814466,5,保密,2021-04-26 22:01:49,3,False,建议多增加几个摄像视角，拍到踩油门刹车，记得带头盔[辣眼睛]
天蝎戀蝴蝶,20814466,5,保密,2021-04-26 22:17:21,0,True,BV1fq4y1E7y1  搭配使用效果佳
这次我完全弄懂了,382566312,5,保密,2021-04-26 17:08:47,3,False,你们才知道吗？我特斯拉踩刹车都是站起来踩的玩的就是刺激，等过18年后我领了驾照再给你们录视频[doge]
无聊君56本尊,497317646,4,男,2021-04-26 19:14:45,3,False,特斯拉：我们的车没问题，是你们自己检测测试方法不对有问题跟我们没关系
视频作者,20897913,6,保密,2021-04-26 18:35:20,3,False,坐等视频被删
寒O旭日东升,472786985,4,男,2021-04-26 18:32:51,3,False,"我估计用不了多久，特斯拉厂商会派人过来升级程序，希望王老师能把这一段录制，然后播放出来
，"
伤物语official,46871302,4,保密,2021-04-26 22:47:56,1,True,懂不懂OTA啊
寒O旭日东升,472786985,4,男,2021-04-26 23:43:58,0,True,回复 @伤物语official :哈哈哈，在线升级
诺贝尔ID奖,30124044,5,男,2021-04-27 17:18:59,0,True,回复 @伤物语official :能不能拒绝升级，
感冒没好呢,103288360,5,保密,2021-04-26 16:28:59,3,False,有理有据，这次表示开始相信特斯拉确实有问题，以前还觉得是车主问题更大，现在哪怕是还有一部分车主问题，但特斯拉的锅是甩不掉了，等调查结果和解决方案吧。
造妖孽,261970236,5,保密,2021-04-26 19:58:11,3,False,特斯拉自己测试的时候可是个男司机，男司机都踩不下去更别说女司机了
yuy198,16849132,4,保密,2021-04-26 18:07:54,3,False,刹车都杀冒烟了，[哦呼]
神界丶,144026516,5,保密,2021-04-26 21:55:02,0,True,这是下赛道了，买菜车基本上遇不到这种情况
001wamg,253060139,4,保密,2021-04-26 22:09:33,0,True,回复 @神界丶 :这是在测试热衰竭
yuy198,16849132,4,保密,2021-04-27 17:08:53,0,True,回复 @神界丶 :估计是赛道，感觉这个力度太厉害了，冒烟的话，常规车辆基本刹车都要废。
模范呢,471883408,3,保密,2021-04-26 17:50:10,3,False,测试的老师们注意安全[OK]
lint2,8142463,4,保密,2021-04-26 12:55:28,18,False,我的混动车也用的博世iboost，遇到颠簸路段时会直接取消动能回收，并且机械刹车强度大幅度增大，而不是单纯的取消动能回收就没有别的了。
00RAY00,2521321,6,男,2021-04-26 14:42:15,0,True,刹车是调教，调教要成本
sxggg,8811333,4,保密,2021-04-26 16:34:04,0,True,什么车？
lint2,8142463,4,保密,2021-04-26 18:53:36,0,True,回复 @都学废了吗 :也不叫隐患吧，为了当我需要刹车的时候能确保刹得住？品牌暂时不说，免得水军，能透露的是：传统车企，国内保有量很大
叮当可厉害了灬,10811699,5,男,2021-04-26 20:50:04,1,True,回复 @都学废了吗 :人家意思是动能回收和机械助力同时存在  只不过颠簸路段会取消动能回收  但同时增大机械助力保持刹车正常力度 让驾驶员正常刹车  和别的取消动能就啥都不管了不一样[吃瓜]
fullcolors,320981848,3,保密,2021-04-27 14:02:06,0,True,回复 @都学废了吗 :人家讲的是动能回收没了，但刹车变得很灵！轻踩就能刹得很厉害，这不是挺好的吗？安全隐患在哪？
旧时撒下的网,17247555,4,男,2021-04-26 18:16:07,4,False,媒体老师注意安全，测试的时候一定得注意安全
来福与汤圆的日常,491898026,4,男,2021-04-26 15:24:01,3,False,https://b23.tv/BV1iv411L7EG https://b23.tv/BV19y4y1W7FG
哈哈就是牛,27974984,5,保密,2021-04-26 19:51:44,4,False,开特斯拉女的挺多的 就这样还敢坚持单踏板模式就是作死
路喵甲,8264423,5,保密,2021-04-26 18:36:50,4,False,我是来看孝子怎么圆的[doge]
通用技术,785336,5,保密,2021-04-26 20:04:27,4,False,up主 下一期可不可以测试下特斯拉的abs。在低速度 湿的环氧地坪转弯abs介入触发的异常敏感  可以模拟一下这个环境 因为很多车主都觉得abs介入特别敏感
匹夫之志3,1892583019,3,保密,2021-04-26 15:37:43,3,False,看这视频热门能挂多久
Cx330还在吗,131414378,5,男,2021-04-26 16:19:32,0,True,没了
顽兔PK哈龙,15164445,5,保密,2021-04-26 16:20:37,1,False,现在发出来视频是怕特斯拉公关吧？就算视金钱如粪土，还有其他人际关系公关。现在特斯拉应该已经知道测试的是那台车了，毕竟特斯拉后台有那么多、那么大的权限，调用一下GPS看看那台车在专业测试场跑圈就知道是那台车！知道是那台车系统里标注下，你到那个4S店都会特殊对待，以后这个对比也就看看耐久和拆解了！[doge]
Cx330还在吗,131414378,5,男,2021-04-26 15:27:04,3,False,热搜没喽
诺贝尔ID奖,30124044,5,男,2021-04-27 17:21:25,1,True,转给那个女车主，，，，，，，比热搜管用，，，，，，，，
Cx330还在吗,131414378,5,男,2021-04-27 18:18:06,0,True,回复 @诺贝尔ID奖 :hh
白灵梦,105169,4,保密,2021-04-27 23:17:05,2,False,建议测试的时候尽量多安装几个摄像头，不然出了视频可能特斯拉还嘴硬，建议增加脚步带补光机位，屏幕机位，手部机位等等
半扎青啤半醉人,21458642,5,男,2021-04-27 22:40:05,2,False,tsl就不粘锅呗，我真不相信就目前人类文明能创造百分之百无质量缺陷以及事故的产品，电脑会出bug，何况所谓的辅助驾驶，然后从始至终tsl没有过一次道歉，所有的都是车主的错呗
夜路请小心,11627496,6,保密,2021-04-27 19:49:48,2,False,不会真的有＊＊买特斯拉吧？[偷笑]
艳阳冷天,490515827,4,男,2021-04-27 20:21:42,0,True,[偷笑][偷笑]
qipf1989,435806535,4,保密,2021-04-27 19:08:25,2,False,那天四环我在最右车道，我前面、后面、左面、各有一辆特斯拉，瞬间感觉自己被包围了，我老婆在副驾哈哈大笑😆
扢花椒的喵酱,556656972,4,保密,2021-04-27 18:36:09,2,False,福特pinto事件继续重复上演
吡哔吡吡,14483482,5,保密,2021-04-27 17:59:18,2,False,"动能回收不是刹车系统，动能回收不是刹车系统，动能回收不是刹车系统，动能回收不是刹车系统，动能回收不是刹车系统，动能回收不是刹车系统。

所有的电动汽车都一样，ABS、EPS、满电都要求动能回收退出。"
CSilentLove,21886079,6,男,2021-04-27 19:03:59,0,True,问题在于特斯拉的动能回收是和刹车系统强关联的，动能回收系统失效会影响刹车系统的性能 这就已经是问题了
吡哔吡吡,14483482,5,保密,2021-04-28 12:22:01,0,True,回复 @CSilentLove :所有的电动汽车都一样的。
泰亚广告,263279075,4,保密,2021-04-27 16:57:50,2,False,"这就一软件车，从软件系统和车机配置开始查！你会有惊喜！[滑稽][滑稽][滑稽]
什么系统失灵都是软件问题，和硬件无关的。系统测试需要软件工程师，车评人这里测试不出特斯拉的漏洞到底有多大！"
视富如贫,96481265,3,保密,2021-04-27 15:49:00,2,False,刹车踏板变硬一定要用数据说话，光视频记录用人体感觉来记录，是很容易狡辩的
_海绵宝宝的蟹老板,288987697,3,保密,2021-04-27 16:42:29,0,True,所以才造就了 特斯拉物理踏板数据一个都不给的情况 车主自己证明不了硬不硬 特斯拉也不会给你要么没记录要么就是不给你  这就死循环了
肆临肆,94634473,5,保密,2021-04-27 15:06:14,2,False,"你以为厂家不知道？老福特了，赔点钱而已。
要是承认，信仰就崩塌了。"
虚胖绅士,21295786,5,保密,2021-04-27 14:56:09,2,False,你以为特斯拉不知道吗，是他不想解决。
Tactical_Hog,645236124,4,保密,2021-04-27 14:26:56,2,False,特斯拉是需要车主打开车门深处脚掌着地助力刹车的 不懂不要尬黑
大海闲着,20607511,5,保密,2021-04-27 14:02:50,2,False,特斯拉周一发布的第一季度财报业绩达到了董事会设定的目标，使得CEO埃隆马斯克有资格获得两笔期权奖励，总价值为110亿美元（约合人民币713亿元）。[吃瓜]
做梦的八酱,214269691,5,男,2021-04-27 13:39:55,2,False,开特斯拉，免费重启人生
11是小涛涛啊11,689472978,2,保密,2021-04-27 11:40:49,2,False,贴吧还在洗呢
dhxjsk,1588882722,3,保密,2021-04-27 10:34:23,2,False,完全符合''金玉其外败絮其中''
UFO呆萌外星人,272765608,4,保密,2021-04-27 10:23:13,2,False,对我这种开国产车的人，根本不慌
西瓜丸子羹,84666686,3,保密,2021-04-28 22:03:18,2,False,这真的太可怕了..
MATLABR2021a,10491276,5,保密,2021-04-28 21:53:27,2,False,嗯？[笑哭]看来，特斯拉真拉了
孤独的缦珠莎桦,646311533,2,保密,2021-04-27 11:17:58,2,False,https://b23.tv/BFj8Cc
厚太法老,381355266,5,男,2021-04-27 10:44:28,2,False,对上了！都对上了！！！[支持]
蚂蚁de咆哮,108272532,5,男,2021-04-26 14:54:11,1,False,但愿别在测试的时候一把火自燃了，测试压力大测试员注意安全。[笑哭]
说好的睡,500615156,2,保密,2021-04-29 22:27:09,2,False,汽车生产出来不是需要跑几十万公里才上市的吗？老王老跑了应该不多吧，就发现问题了，特斯拉自己跑了多久就上市了？没测出来吗？
布辰,495359475,4,男,2021-04-27 21:16:55,1,False,简单对比就是开卡丁车
大螺丝Ragnaros,29351412,6,男,2021-04-27 19:31:41,2,False,特斯拉：你自己踩不动刹车怪我们？[doge]
哆啦白兔,486365409,4,男,2021-04-28 10:41:00,2,False,这节目太棒了[支持][奋斗][支持][奋斗]
南国路由,439494882,5,男,2021-04-27 19:31:35,2,False,比亚迪不但能刹住，还会开动嘲讽技能！疯狂尖笑[doge][doge]
张小胖Sea,266833,5,男,2021-04-26 22:46:58,2,False,甭管你的刹车是叫什么名字，用的什么技术，刹车就是刹车，保证车辆在有速度的情况下快速刹停就是本职，本职工作都做不好，就证明你是有问题的。
妖僧119,4158951,5,保密,2021-04-26 19:57:48,2,False,哈哈哈哈，不是车不好，是路不行这个梗看来还真斗上了，有点起伏抖动制动就出问题，特斯拉公关有新对象甩锅了。
狗比王,100701072,5,保密,2021-04-27 19:00:06,2,False,特斯拉加油  特斯拉必胜
罗非驴,500507338,4,保密,2021-04-27 18:53:38,2,False,https://b23.tv/BV1664y1y7LL
王立精英,27093421,5,男,2021-04-27 10:49:48,2,False,当哪天他们驾驶特斯拉时出现相同问题时就不会这么喊了，刀不割到他的肉都不知道疼。面对如此数量的同类问题我们更应该谨慎思考，谁的命都是独一无二的。
至尊强,599955633,3,保密,2021-04-27 10:39:12,2,False,这车砸手里了[笑哭]
小母牛飞天,473342202,3,保密,2021-04-26 21:06:42,2,False,特斯拉以后要加一条买车的限制了，能负重深蹲超过一定标准的人，才有资格买[抠鼻]
晚上四点四十五,427076658,4,男,2021-04-27 09:29:42,2,False,好家伙，淘宝头盔又双叒叕脱销了[妙啊][妙啊][妙啊]
龙人可强,334503,5,保密,2021-04-26 14:51:32,1,False,你可以不去起步，但是必须能刹住[吃瓜]
Eimood,390135714,4,保密,2021-04-26 14:22:07,1,False,超赞这个良心媒体！
20120615,5299686,5,保密,2021-04-29 10:28:10,2,False,王垠头发都白了啊
心情灬不错,36099021,4,保密,2021-04-27 11:51:03,2,False,果然是个垃圾车，连最基本的刹车都做不好，出来卖是不刹车杀人的么[doge]
洛丽塔摄影姬,622085181,2,保密,2021-04-27 02:35:31,2,False,一个有缺陷的试验次品是如何拿到质检合格并上市销售的？真拿消费者生命当小白鼠吗
波比当家,8620897,4,保密,2021-04-27 02:12:39,2,False,只能说特斯拉在设计动能回收的时候逻辑上想当然了，没考虑到实际驾驶中动能回收的变动会带来安全隐患，只觉得不适合回收的时候就不会收，没考虑到动能回收本身会带来驾驶习惯的改变，一旦关闭动能回收，突然的驾驶方式变化会让驾驶者出现失误
兜兜里有棍子,387851194,5,男,2021-04-26 19:41:38,1,False,特斯拉：给你一千万，把视频删了[微笑]
无色活佛,476026862,4,保密,2021-04-26 16:25:49,1,False,出现这么严重问题，厂家没有解决的意思，足以说明特斯拉内部管理出现严重问题了。任何一个头脑正常的车企不会在刹车问题上回避问题
无为大师MON,28034244,2,保密,2021-04-27 00:26:10,1,False,https://b23.tv/PqEs3l 刚看了这个视频，轮胎挤了一下就电子助力全都坏了，貌似王老的视频里面抖动也是因为链接视频里面的说的四轮定位失效了。
诺贝尔ID奖,30124044,5,男,2021-04-26 20:31:54,1,False,，，，，，这个视频可以@维权车主了，，，，，，
笑笑不说了一,620705436,3,保密,2021-04-26 19:51:26,1,False,客观事实
Mx1990ds,249163226,4,保密,2021-04-26 17:56:49,1,False,看了这么多网站的点评，还是B站的最理性。别的网站洗白的真的太多了，洗得都像直接拿高压喷枪来洗澡一样，自己洗脱一身皮都还在洗。
Cx330还在吗,131414378,5,男,2021-04-26 16:17:13,2,False,热门没喽
joanhe,1431475,5,保密,2021-04-26 19:40:16,1,False,"车主因为tsl频繁故障上门询问，得到特斯拉工作人员亲切慰问：...part of tesla... get out......
就这样的服务态度，买的人是勇士。
https://b23.tv/2r68rP"
DerekHsu德里克,17096172,4,男,2021-04-26 18:27:04,1,False,说实话我觉得如果这个事情没有上海车展引起关注，这些车评媒体会不会把这些测试到的问题发出来，我是持保留意见的。
你受的了么,309238781,4,保密,2021-04-26 18:35:07,0,True,肯定不会。其实很明显了，大部分头部的大V都是新华社发消息后开始反馈问题的
Prot0s5,23293609,6,男,2021-04-26 18:36:15,2,True,"这个测试已经开展几个月了，是每年的例行节目，怕被公关才一直等着。
与上海车展事件差不多时间，测试中的model3出现了久仰大名的刹车变硬，于是测试结果提前汇报。"
随风_Wind,378637795,5,男,2021-04-26 18:37:51,0,True,肯定不会，就算没被充值，也怕特斯拉公关，现在好了，大家底气都足了，批的就是特斯拉
Prot0s5,23293609,6,男,2021-04-26 18:39:12,0,True,"你可以看看abv往期节目，每年都双车测试一整年，今年也早已开始了测试，并非临时起意蹭话题。
本节目曾曝光了本田雅阁变速箱严重故障失速问题，奔驰在曝光后，德国总部也曾接受过节目意见，进行研究，最终召回改进了奔驰E"
明若芊芊,34343517,5,保密,2021-04-26 17:32:39,1,False,顶上去 不要让b站限流
懒得想名字9999,321055936,5,保密,2021-04-26 17:30:26,1,False,评论要验证码了，啧
Red酷霸王,1317899,5,保密,2021-04-27 00:42:53,1,False,刹车助力变动对新手司机确实是个严重问题，燃油车冬天启动前猛踩刹车也会助力失灵，第一感觉就是刹车硬踩不动。还是希望国家部门早日出个权威检测结果，一个车如果刹车真的设计缺陷，短期内是别指望有什么消费者会购买了。
上缴给郭嘉,215841030,5,保密,2021-04-27 00:41:36,1,False,希望做特斯拉公关的人都早日开上特斯拉的车
