send_time,like,text
2021-04-19 16:38:30,2,回复 @添柴人 :城市特定路段  这限定太多了
2021-04-19 18:32:35,14,回复 @oo00oo00oo00oo :北邮研究生还可以啊，至少也是华为校招的一站啊，对华为认识这么少的吗[思考]
2021-04-19 18:35:04,12,回复 @oo00oo00oo00oo :现在市面上叫的出来名字的哪个不比特斯拉的自动驾驶技术强啊[抠鼻]
2021-04-19 19:14:19,5,回复 @小晓骐硕 :我资料写我是清华的难道我就是清华的了？
2021-04-19 22:05:30,1,回复 @oo00oo00oo00oo :有高精地图就可以，而高精地图华为一直也有发力，并且也不难做
2021-04-20 11:41:41,7,回复 @oo00oo00oo00oo :不去洗特斯拉刹车失灵 在这刷存在感了
2021-04-20 15:15:21,10,回复 @oo00oo00oo00oo :反正是来找骂，你这不去找特斯拉要公关费，我都替你不值
2021-04-20 15:31:38,0,毕竟华为和特斯拉现在不是一个层次的，只是刚起步，小心谨慎，这么说完全可以。
2021-04-20 21:32:44,3,毕竟华为分的清集成式车厢[doge]
2021-04-20 22:07:26,0,回复 @世界上最强男人白狐子 :华为只提供技术，也就是说跟特斯拉打的还是汽车商，也就是说华为要是跟其他汽车商合作，嘿嘿
2021-04-20 22:12:03,0,回复 @炸天帮苍云 :国内只能这样咯
2021-04-20 22:18:58,0,回复 @世界上最强男人白狐子 :不是只能这样，华为一直做的都是提供技术，做一个大的生态，包括与美的等一众家具公司联合出智能家具家电
2021-04-21 00:41:03,3,回复 @oo00oo00oo00oo :兄弟，特斯拉还是算了吧[笑哭]
2021-04-21 14:15:24,4,回复 @oo00oo00oo00oo :大哥特斯拉自动驾驶都不如百度。说的上名字的现在都比特斯拉的自动驾驶要好。
2021-04-22 11:44:54,6,回复 @oo00oo00oo00oo :特斯拉厉害个屁，全方面被国产超越了，还特斯拉，托斯啦吧
2021-04-22 15:03:31,0,回复 @oo00oo00oo00oo :城市特定道路要求限定太多了？买车很多情况就是固定路段上下车的，路况每天都不同，怎么避让行人，让行，跟车，会车，这些那么重要的地方在视频里面都有展现。
2021-04-22 22:03:09,0,说的你好像会买这车一样
2021-04-22 23:52:35,0,回复 @oo00oo00oo00oo :就这特么还是北邮研究生[哈哈][哈哈]
2021-04-23 00:19:30,2,回复 @oo00oo00oo00oo :特斯拉纯视觉，上限已定。各种路测特斯拉都是排名后面的那几个，只是人家大胆敢宣传[doge]
2021-04-23 08:15:54,4,回复 @施可馨爸爸 :醉了，评价好坏还得要买吗？一家极限甩锅，甚至甩锅过国家电网的、发生多起命案的、因为成本放弃雷达方案的外企和一个研发自动驾驶多年未宣、传落地就是复杂路况一镜到底实测、采用更贵更高级的雷达方法致力于降低方案成本且服务大多数车企的中国公司，我反正就是吹到死！让未来更多的人不至于死在低劣的自动驾驶手上！
2021-04-24 11:11:12,0,回复 @oo00oo00oo00oo :你咋不回他们呀，我还想看你跟他们对线呢
2021-04-24 12:38:10,0,回复 @下课刷歌踩油门 :就特斯拉的表现顶多算L1.9
2021-04-25 13:47:32,1,回复 @oo00oo00oo00oo :特屎拉算个寄吧，先做好刹车吧
2021-04-25 18:14:39,0,回复 @oo00oo00oo00oo :城市复杂路段才是无人驾驶的最大难度，你以为上高速行驶才是难度？
2021-04-28 15:57:00,0,它就是用这种来太高国外品牌啊
2021-04-28 21:45:49,0,回复 @oo00oo00oo00oo :不是，一个辅助驾驶，一个自动驾驶，你是怎么能说出自动不如辅助的？尤其那个辅助还老出事
2021-04-29 12:41:08,0,回复 @oo00oo00oo00oo :你现在真的不如狗
2021-05-02 14:52:06,0,回复 @11琉璃梦11 :百度就是弟弟
2021-05-02 14:53:37,0,回复 @kimi_darega :谁说华为这个是自动驾驶的？ 顶多l2+
2021-05-02 14:54:23,0,回复 @临时扫地僧 :客观看待问题，华为现在还没多少出货量  等多了之后 问题就暴露出来了
2021-05-02 14:56:06,0,回复 @-DandD- :激光雷达弊端更多 尤其雨天雾天沙尘天雪天等
2021-05-02 14:56:33,0,回复 @好久不见_ :华为也在模仿特斯拉  大家都在模仿特斯拉
2021-05-02 14:57:06,0,回复 @隔壁的孩子都馋哭了 :别自大，敬畏对手才能超越对手
2021-05-02 14:58:11,0,回复 @言蹊s :拉倒吧  那里说是l4了？  特定路段？有地图路段？
2021-05-02 14:59:01,0,回复 @台湾省精神病院王院士 :坐等专业老哥。
2021-05-02 15:00:45,0,回复 @小晓骐硕 :我知道的太多
2021-05-02 15:03:17,0,回复 @oo00oo00oo00oo :?.
2021-05-02 15:09:06,0,回复 @oo00oo00oo00oo :太牛了
2021-05-02 15:30:11,1,回复 @oo00oo00oo00oo :弊端更多从何谈起？正常天气相机都会判断失误，更别说扬尘雾霾了[辣眼睛]
2021-05-02 21:44:25,0,回复 @-DandD- :所以说 哪来的自动驾驶  全是辅助驾驶，华为也是辅助驾驶
2021-05-02 22:04:01,1,回复 @oo00oo00oo00oo :宣传自动驾驶的是特斯拉[辣眼睛]华为宣传的是l2[辣眼睛]
2021-05-02 23:10:51,2,回复 @oo00oo00oo00oo :这个是l2+，特斯拉那个可能算l0.5[嗑瓜子]
2021-05-03 12:12:35,0,回复 @oo00oo00oo00oo :雨天的视频已经出来了。
2021-05-03 12:26:50,0,回复 @汝城八表 :[doge]
2021-05-03 13:11:21,2,回复 @oo00oo00oo00oo :别怂，在中国城市路况跑一跑无人驾驶。不是牛逼得不行嘛。
2021-05-03 17:06:33,1,回复 @oo00oo00oo00oo :特斯拉阉割激光组还能洗地啊，华为还没投入市场先不谈，光知道的硬件配置，华为不吊打特斯拉？
2021-05-03 17:22:12,0,回复 @双目连 :那么贵 你买单？
2021-05-03 17:48:16,1,回复 @oo00oo00oo00oo :你是在说特斯拉贵吗，这些电动车里面，华为可不算贵
2021-05-03 20:50:15,0,"回复 @oo00oo00oo00oo :我看特斯拉的黑新闻都被刷屏了,居然还有人吹,看来是脑袋还没撞坏,请多来几遍。"
2021-05-04 09:52:42,0,回复 @一式景一 :黑新闻是有组织有预谋的团队行为，背后有一帮人在搞特斯拉
2021-05-04 13:48:07,2,回复 @wenleiay :不麻烦不麻烦 ，解决提出问题的人就行了
2021-05-04 20:42:57,1,回复 @oo00oo00oo00oo :一句那么贵你买单，你已经暴露了你的身份
2021-05-05 15:34:00,1,回复 @oo00oo00oo00oo :20家公司的国际比赛中，特斯拉第18名，还没百度的第四高
2021-05-08 19:12:16,1,特尸拉没有自动驾驶，L2级都达不到
2021-05-15 10:47:20,0,回复 @oo00oo00oo00oo :建议多吃点门挤过的核桃补补
2021-05-18 13:59:56,0,回复 @oo00oo00oo00oo :客观来看，华为的是否能够比得上，虽然并不好说。特斯拉目前的自动辅助驾驶系统的安全形式性有待商榷。
2021-06-07 11:04:14,1,回复 @oo00oo00oo00oo :怎么一个985研究生 要盗别人的视频啊？[辣眼睛]
2021-06-07 11:05:54,0,回复 @HUWEIV :你看他之前的投稿就能看出一些不对劲了，有些视频还 投了自制[doge]
2021-10-16 19:45:30,0,回复 @oo00oo00oo00oo :终于找到一个顶级特孝子了[星星眼]
2021-04-18 13:28:59,709,限流是吧，我TM天天发朋友圈，我不信我周围人不知道
2021-04-18 17:12:04,5,捧杀，到时候出个事华为直接万劫不复
2021-04-18 17:40:26,29,回复 @大魔导士比比 :特斯拉经常出事都没人管
2021-04-19 10:04:21,123,你周围的人把北汽和长安股票冲涨停了，你以为不知道呢[doge]
2021-04-19 16:26:35,8,回复 @CrMechanic :我在里面等着别人抬轿子，真爽[笑哭][笑哭][笑哭]
2021-04-19 16:52:05,29,回复 @CrMechanic :还是玩股票的消息最灵通，看来是我多虑了
2021-04-20 07:15:27,4,回复 @大魔导士比比 :特斯拉都这样了还没万劫不复呢[doge]
2021-04-24 20:08:57,1,回复 @大魔导士比比 :特斯拉笑了
2021-04-24 20:39:23,1,回复 @-克蕾尔- :华为这么黑特斯拉，到时候死的会更惨
2021-04-24 20:54:03,11,回复 @大魔导士比比 :特斯拉这种垃圾电瓶车还不值得华为黑它，当然啦，和你这种可能连特斯拉都没买的精神股东也没必要说啥[呲牙]
2021-04-25 13:49:33,6,回复 @大魔导士比比 :特屎拉算个寄吧，先刹车停住再说
2021-05-02 13:29:24,0,回复 @大魔导士比比 :你死的会更惨
2021-05-03 20:53:32,0,"回复 @大魔导士比比 :特斯拉根本不用华为黑,我关注的某个吃了米粉的UP都黑特斯拉。"
2021-05-05 19:36:10,0,回复 @一式景一 :特斯拉做了十多年车，华为系统一开卖就刹车失灵了，前几年怎么不失灵？是国产零件零件不过关还是上海工人不行？
2021-05-13 02:36:56,0,回复 @大魔导士比比 :但是那女的入场券，是未来给的。
2021-05-14 01:42:55,0,回复 @大魔导士比比 :笑死。是好早以前就有啦
2021-04-19 16:42:29,769,"华为:给你们两个选择
1用我的整体解决方案。
2我自己造车。[OK]"
2021-04-19 20:16:35,305,"华为:给你两个选择
1.用我的方案，大家一起赚钱
2.我自己造车，把大家全杀了[吃瓜]"
2021-04-20 02:45:56,0,车联网[吃瓜]
2021-04-20 23:41:45,5,回复 @小西豆哥哥 :会说话
2021-04-21 16:55:02,10,回复 @小西豆哥哥 :会说话多说点[脱单doge]
2021-04-21 22:58:33,0,回复 @小西豆哥哥 :低情商[滑稽]
2021-04-22 00:27:16,6,麒麟汽车怎样
2021-04-22 18:31:14,0,谁赞成，谁反对[doge]
2021-04-23 09:17:06,0,瞎扯淡，华为自己不造车
2021-04-24 13:39:52,2,回复 @没有空蝉的运气 :我也赞成。。。我们都赞成
2021-04-25 11:35:26,5,特斯拉是挣钱，华为挣的是未来
2021-04-25 17:50:06,1,文艺范：我花开后百花杀。[OK]
2021-04-25 23:32:10,0,回复 @小西豆哥哥 :哈哈哈
2021-04-28 17:26:53,5,回复 @小西豆哥哥 :华为不会自己做的，因为造车不赚钱，做系统的才赚钱，车企就是打工的。
2021-05-01 21:40:36,4,回复 @小西豆哥哥 :华为：不好意思，我不说你（特斯拉），我是说在座的各位都是辣鸡[doge]
2021-05-05 13:01:30,0,回复 @69921674226_bili :[热词系列_知识增加][热词系列_夺笋呐]
2021-05-25 10:12:02,0,你们不争气的话，别怪我下场乱杀[doge][doge]
2021-12-19 00:53:31,0,Matecar
2021-04-18 11:11:45,477,别拿特斯拉和华为比！华为是真自动驾驶，特斯拉顶多是辅助驾驶，不在一个量级！
2021-04-18 13:06:01,48,回复 @茶青青青鸟 :过不了安全审核就过不了安全审核，还北美版本[吃瓜]
2021-04-18 13:53:24,50,回复 @茶青青青鸟 :特斯拉fsd9.0把毫米波雷达都砍了，纯摄像头方案连天空和白墙都分不清还是别来国内了吧，国外道路也没有各种乱窜的行人和非机动车可供测试，数据都不够
2021-04-18 13:57:16,10,华为得用激光雷达，传感器比特斯拉成本高十几万，特斯拉北美的真自动驾驶只靠廉价的摄像头就实现了
2021-04-18 14:00:42,11,回复 @茶青青青鸟 :目前华为这套系统在这车上只发挥了40%左右[吃瓜]
2021-04-18 14:02:36,13,回复 @h3al3r :fsd要6万多，华为这套8.5万，成本几十倍是怎么算出来的？[疑惑]
2021-04-18 14:39:12,8,回复 @茶青青青鸟 :因为信息问题，汽车不是消费电子，数据不受监管，所以不被通过就改了个名，说到底特斯拉的车就是垃圾，硬件跟比亚迪差远了，软件有不如北汽和华为。
2021-04-18 14:57:10,26,回复 @h3al3r :如果你说硬件的话，特斯拉那几个120万摄像头几乎不用成本，问题是特斯拉不会让你免费用啊，6万块还不打折。再说了，就几个摄像头的解决方案放北美跑得都颤颤巍巍，9个beta版本都不敢正式发布，拿到国内复杂路况那就是个摆设，能跑的起来就见鬼了
2021-04-18 15:21:09,4,回复 @h3al3r :就那垃圾玩意，勉强就辅助驾驶。有完整的解决方案那才可以说廉价还是昂贵，问题它这玩意自动驾驶半成品都算不上，哪来的廉价昂贵。都不一个等级的技术
2021-04-18 15:30:40,0,回复 @消耗6枚硬币又何妨 :激光雷达[滑稽]
2021-04-18 16:15:57,4,回复 @茶青青青鸟 :那为啥特斯拉外国出事那么多[doge]
2021-04-18 17:10:46,2,华为真首发，真自动驾驶[笑]
2021-04-18 17:11:16,0,回复 @Mecoeu :因为特斯拉卖了几百万了，你看小米汽车就一个都没出事，厉害不
2021-04-18 17:33:07,8,回复 @茶青青青鸟 :我听说特斯拉国外实在西部测试的  一条直线跑到底几乎没什么车 关键是他么还出事就离谱
2021-04-18 17:59:12,7,回复 @大魔导士比比 :去年才破一百万今年都几百万了？车都刹不住还自动驾驶
2021-04-18 18:39:03,2,回复 @茶青青青鸟 :别北美了 特斯拉无人驾驶就是不如华为
2021-04-18 18:50:19,0,回复 @h3al3r :国情不一
2021-04-18 19:46:05,0,回复 @泪落心已死 :小米汽车一个事故都没有厉害不？华为就一台车就秒了特斯拉百万，真牛逼
2021-04-18 20:44:11,0,回复 @臭圆圆的未婚夫 :注意审题我说北美版本，不是说国内版本
2021-04-18 20:44:54,0,回复 @台湾省精神病院王院士 :好像说还要订购什么估计高配才有你去搜搜看看[妙啊]
2021-04-18 20:46:45,0,回复 @消耗6枚硬币又何妨 :说是以后可以一直升级更新的
2021-04-18 20:51:42,0,回复 @小张的vIog日己 :我也是看up主介绍的，你可以去搜一下看看并没有引战意思
2021-04-18 22:21:44,0,回复 @大魔导士比比 :说得是华为自动驾驶功能，现在买特斯拉的是冲特斯拉的自动驾驶吗？
2021-04-18 22:23:33,1,回复 @cobra_one :特斯拉也没更新美国的最新版，再说了特斯拉算上自动驾驶才30，北汽直接44，你买了吗？
2021-04-19 11:17:24,3,回复 @大魔导士比比 :车都刹不住还有脸说自动驾驶？先把刹车问题解决了再说吧！而且特斯拉在国内得自动驾驶能用？
2021-04-19 11:48:52,0,回复 @h3al3r :你买了特斯拉了吧[呲牙]
2021-04-19 14:10:18,0,回复 @solar_yan :买美国车啊，什么特斯拉，那没事了
2021-04-19 14:47:03,3,回复 @大魔导士比比 :多花点钱总比送命强，你觉得你的命不值十几万吗？[呲牙][呲牙]
2021-04-19 14:53:48,0,回复 @少侠好本事 :你觉得华为的就不送命了？卖出去多少了？跑了几年了？特斯拉ppt的时候也非常安全
2021-04-19 19:57:09,2,回复 @大魔导士比比 :第四季度上市。你现在买给他？
2021-04-19 20:25:33,7,"回复 @大魔导士比比 :你是希望华为的解决方案能多死几个人好达成你贬低他的意愿吗？
特死拉都出了多少次事了，刹车失灵，方向盘锁死，信息外露，人家拿你当实验器具采集数据你很骄傲啊！
我虽然不能百分百确定华为解决方案是否完美无缺，但碾压特死拉还不是跟玩似的，你当激光雷达是装着玩的？
要不是特斯拉采用了视觉识别方案，他能30万卖你？你做梦呢？
你既然如此忠实特斯拉，你去买他啊，在这里踩一捧一抬杠杆干嘛？"
2021-04-19 23:28:18,0,回复 @额的神酱 :他买了特斯拉股票，资本家
2021-04-19 23:30:15,0,回复 @大魔导士比比 :人家的激光雷达跟你的摄像机一个价格，还好意思抬杠。。。。
2021-04-20 02:54:46,7,回复 @资本家带善银 :大概算L3.5吧[doge]
2021-04-20 15:34:37,29,就是那个出了事连夜把自动驾驶改名叫辅助驾驶的特斯拉吗[偷笑]
2021-04-20 17:33:39,0,回复 @bluedragon36 :华为能把雷达干到200美元。然后车价44万。麒麟我能干到100元，但是手机比你888贵3000，爽吗？
2021-04-20 18:03:03,5,回复 @大魔导士比比 :这个要具体分析，如果体验好很多就能接受
2021-04-20 18:19:04,0,回复 @nuaalsh :实践是检验真理的唯一标准，量产，开卖，用户全中国实测。不要提什么比赛获奖，测试车多么牛逼，没病走两步。
2021-04-20 18:49:12,1,回复 @大魔导士比比 :？？？明明入门版38，再说是北汽卖的，要是小米，嘿嘿
2021-04-21 10:51:49,0,回复 @茶青青青鸟 :然后这几天出事了，自动驾驶撞到树，死了两人[喜极而泣]
2021-04-21 11:11:39,1,回复 @大魔导士比比 :得了吧，和华为合作又不止北汽一家
2021-04-21 12:27:12,0,回复 @圣克骑士 :哈哈哈哈我也看到了，当场火葬，消防员还得打电话问特斯拉怎么灭火[哈哈]
2021-04-21 16:57:09,1,回复 @大魔导士比比 :😅你高兴就好
2021-04-21 18:02:02,0,回复 @佪光 :今天大嘴就宣布增程器是未来，先卖一手北汽
2021-04-22 22:35:04,0,回复 @少侠好本事 :特斯拉那做工连之前的北汽都不如。极狐做工怎么样得4季度出来了才知道。不过现在的特斯拉做工就和老头乐的做工差不多。
2021-04-22 22:37:49,1,回复 @大魔导士比比 :车价是华为定的？华为自动驾驶系统顶级也才8万多吧，就特斯拉那拉胯的FSD都卖6万了。
2021-04-23 00:22:25,0,回复 @极客弯Geekenwan :差不多可还行，加州路测特斯拉倒数
2021-04-26 14:36:23,0,回复 @极客湾Geekenwan :特斯拉的自动驾驶还停留在测试阶段。而且网上有相关视频，和华为的对比下就黯然失色了。
2021-04-29 08:29:24,0,回复 @极客湾Geekenwan :特斯拉哪个是山地高速公路。它不具备城市路况的自动驾驶能力。所有防撞测试，无法识别20码以上的人形物体。
2021-04-29 12:45:19,0,回复 @极客湾Geekenwan :一开口就是特孝子
2021-05-13 02:38:52,0,回复 @资本家带善银 :是D级，国外最高的论证机构给了D级，其余的都给了B级。
2021-09-15 12:23:20,0,华为这套车用十几个激光雷达堆出来的，成本太高了，真的出来了一半人也买不起[笑哭]
2022-05-07 22:11:29,0,回复 @热情的四方 :特斯拉不用激光雷达 都买不起啊
2022-05-07 22:12:14,0,回复 @h3al3r :特斯拉 高阶辅助驾驶 的车 卖多少钱？
2021-04-18 23:44:42,282,这尼玛完全是降纬打击啊，特斯拉的辅助驾驶被秒成渣渣了
2021-04-21 17:12:06,20,这会不会是国家和华为串通好的，和tsl玩对赌协议，我多想好了吧[doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge]
2021-04-21 17:48:43,0,脑洞真大
2021-04-21 21:49:35,6,最主要的是：所有东西都还算是华为自己的！
2021-04-25 21:59:29,1,回复 @西南之人 :你去看看百度自动驾驶实测吧😅😅
2021-04-25 23:34:18,0,回复 @西南之人 :来发个链接
2021-04-26 21:40:44,0,回复 @西南之人 :你再看看百度的夜间自动驾驶吧[辣眼睛]被华为吊打
2021-04-27 10:56:22,1,回复 @西南之人 :固定路障+只会右转=最先进[打call]
2021-04-21 23:38:04,218,我忽然明白为什么任正非坚决反对华为造车，这是怕华为把别人都挤死了，树敌太多的后果会很可怕，这是深刻理解了敌人少少，朋友多多这句话的结果[吃瓜]
2021-04-23 09:21:23,6,就是商业决策，算过账的理性选择
2021-04-23 18:41:45,14,确实，能干死所有人，但没必要
2021-04-23 21:52:52,20,华为更适合计算方面的工作，你让它搞电动机和机械部件肯定搞不过老牌电动车厂家（电动车居然都要用老牌这个词了），但和别人合作就是双赢
2021-04-24 17:36:23,1,哈哈哈。几个千亿级别的公司vs估值万亿的公司
2021-04-25 10:53:56,15,回复 @Elaman0117 :可惜的是他有整套电控，有设备有产品其中就有电机
2021-04-27 21:29:17,7,回复 @Elaman0117 :然而华为的发动机已经开始碾压老牌厂商了[吃瓜]
2021-04-28 21:48:37,3,因为没必要，造车硬件需要积累经验，华为不是干这个的，从头开始太难。软件方面他数一数二，用软件占领市场不好吗
2021-05-02 23:00:08,1,回复 @Elaman0117 :华为电控是真的牛 当初从华为变频器出来的的人现在已经做到国内几家最大的变频器厂家了
2021-05-04 00:32:46,2,回复 @Elaman0117 :不一定吧，听说华为的光伏业界很强，光伏需要逆变，和车载的电机控制器原理上有很多共通之处，也是逆变器拓扑，所以研发起点还是有的
2021-05-20 21:00:06,0,和电视圈一样的，华为原来只提供方案，结果进来一个瞎搞的，华为只能跳出来做出了个标杆[笑哭]
2021-05-21 21:05:21,0,然而华为已经收购了好几家造车企业[滑稽]
2021-04-18 00:02:18,225,[呆]再看看理想小鹏和蔚来，感觉就是在闹着玩
2021-04-18 01:39:56,62,一出手就怎么厉害，我还专门去官网看了，真的是写全自动驾驶，没加辅助。。
2021-04-18 07:28:08,20,小鹏做的也还行，至少比特斯拉强
2021-04-18 09:21:03,2,片尾蔚来
2021-04-18 13:11:39,0,回复 @依然-w :那是车主恶搞自己贴的贴纸。
2021-04-18 15:00:56,2,蔚来都已经是三年前的平台了，二代平台明年年初交付，是全自动驾驶，不存在闹着玩一说，极狐这款hi版年底上市，也是明年年初交付，接近40万，配置落后ET7一大截，消费者会理性选择的
2021-04-18 16:15:58,15,回复 @solar_yan :别搞好不好华为都说了今年第四季度交付，到你这扯到明年年底，而且蔚来那啥自动驾驶啊[笑哭]笑死人了别
2021-04-18 16:36:35,3,回复 @ひろすえ涼子 :你眼神有问题吧？我什么时候说明年年底了？蔚来et7先去了解一下，下半年就会有测试视频出来，不用着急下结论
2021-04-18 19:27:25,0,小鹏也有和大疆合作，19号上海车展可以看看
2021-04-18 20:17:00,1,别急啊兄嘚，蔚来也很强的，算力，300线激光雷达，任少卿加入
2021-04-18 21:17:41,0,回复 @宇宙中心大韩冥国 :[doge]拭目以待
2021-04-19 10:30:23,11,回复 @宇宙中心大韩冥国 :300线激光雷达[滑稽][滑稽] 你是在搞笑吗？你知道激光雷达多贵吗[笑哭]还300线，300线激光雷达几万美元，当然你用华为的解决方案就另说了，华为是价格屠夫，128线激光雷达直接给干到200美元。
2021-04-19 10:46:01,0,回复 @哔里哔里电影 :Momenta也是世界最强的自动驾驶技术公司之一，其中最大的功臣任少卿去年年底被蔚来重金挖走了，在momenta的时候任少卿一个人贡献了90％的论文。很多人为了追随任才去的momenta，想必任离开会带走一批人才
2021-04-19 22:07:46,0,回复 @哔里哔里电影 :华为价格屠夫？？？笑死我了
2021-04-19 22:22:54,0,回复 @哔里哔里电影 :先去了解一下蔚来ET7的配置再来说吧~~800万像素摄像头，300线激光雷达，1000多tops的orin芯片，这都是白纸黑字写出来的~如果有疑问可以上蔚来官网看看，动动手指就行，看看不要钱~
2021-04-20 08:54:36,0,免费送你一条致富信息，不用谢。均胜电子称，将为蔚来汽车日前上市的量产轿车ET7提供超远距离高精度激光雷达。据蔚来创始人李斌介绍，ET7搭载的这款激光雷达拥有120度超广视角，等效300线的超高分辨率，最远探测距离可达500米，并拥有聚焦功能，可分辨更多细节。另外，该激光雷达采用1550纳米激光，很好地避开了人眼敏感的900纳米波长，在性能提升的同时，能更好地照顾他人安全。
2021-04-20 09:09:46,1,回复 @solar_yan :[doge]坐等
2021-04-20 10:25:54,0,回复 @哔里哔里电影 :solar_yan免费送你一条致富信息，不用谢。均胜电子称，将为蔚来汽车日前上市的量产轿车ET7提供超远距离高精度激光雷达。据蔚来创始人李斌介绍，ET7搭载的这款激光雷达拥有120度超广视角，等效300线的超高分辨率，最远探测距离可达500米，并拥有聚焦功能，可分辨更多细节。另外，该激光雷达采用1550纳米激光，很好地避开了人眼敏感的900纳米波长，在性能提升的同时，能更好地照顾他人安全。
2021-04-20 13:40:12,0,蔚来的算力只有那么多还能做出高速noa，小鹏p7没有激光雷达。华为强强在软硬件一体，其他几家都不差，只是硬件没跟上，蔚来et7也很牛逼的。所以世界自动驾驶厉害的都在中国了，百度那玩意做了这么久真不行，小马智行的还可以
2021-04-20 16:57:41,0,回复 @哔里哔里电影 :雷达白菜价？[滑稽][滑稽][滑稽][吃瓜][吃瓜][呲牙][呲牙][呲牙]
2021-04-20 16:58:08,4,回复 @solar_yan :老哥，你到底买了多少未来的股票？😂😂😂😂
2021-04-20 17:03:37,1,回复 @独行者MAX :对啊 相较于之前不是白菜价是什么[OK][OK][OK]
2021-04-20 19:08:45,0,回复 @犬来叭荒w :加油[微笑]
2021-04-21 21:09:24,5,回复 @KeperFaner :有刹车的哪个不比特斯拉强？[doge]
2021-04-21 21:37:21,0,回复 @互联网真的有记忆吗 :orin的工程芯片早就发布了，极狐这款高配ADS年底才能量产，想提车也要明年一季度了……这基本上和蔚来上市时间一致，蔚来价格44万300线激光雷达，1000tops算力，极狐这款顶配120线，400tops，接近40万售价，是你的话选哪款？
2021-04-21 22:05:54,0,回复 @solar_yan :年内上市……交付的话……不抬杠，咱们可以拭目以待
2021-04-21 22:18:17,0,回复 @互联网真的有记忆吗 :是的，老黄的芯片，大概率是要延期交付了……
2021-04-22 12:55:44,0,回复 @Dbdbddd :300线?那这车得要多贵?
2021-04-22 13:10:04,0,回复 @QY起源 :不贵
2021-04-22 22:04:27,0,说的你好像会买这车一样
2021-04-22 22:21:04,0,回复 @施可馨爸爸 :[呆]好像不能说？
2021-04-23 21:54:07,1,蔚来闹着玩那基本上大家都是闹着玩了
2021-04-23 21:56:06,1,回复 @solar_yan :老黄的ai也是一流的，但的确，看产能怕是空气汽车[笑哭]
2021-04-24 10:21:52,0,回复 @Elaman0117 :也还好，蔚来的电跑挺酷的
2021-04-24 16:29:55,0,蔚来还行，估计会成为竞品的就只有蔚来了，其他的差的有点远，自动驾驶这块现在还真的中国最强了
2021-04-24 20:00:48,0,回复 @小小橥 :我不知道百度研发了这么多年研发了什么
2021-04-29 01:12:13,2,回复 @solar_yan :人等效300线到你这里咋成300线了[笑哭]
2021-08-09 20:08:33,0,回复 @solar_yan :英伟达官宣是2023年量产254TPOS算力车规级芯片，蔚来拿什么量产[笑哭]而且芯片并行运算吃带宽，要是搞分时系统的自动驾驶一旦复杂场景单一数据量暴增系统卡死会死人的[OK]特斯拉就是个例子
2021-04-21 09:42:49,166,"这么重磅的消息为何我们都没有听到风声，甚至消息本身没有成为大热门？
1、华为低调
2、没上市，dddd"
2021-04-29 17:07:39,5,确实，我还是翻华为鸿蒙才推荐的这个视频，现在才知道华为有自动驾驶车了
2021-06-25 12:48:45,0,回复 @巫卡303 :那你知道得也太慢了。。
2021-04-19 02:34:55,180,华为动了别人蛋糕，
2021-04-19 12:13:29,31,TM是动了全世界的蛋糕，[妙啊]
2021-04-20 11:55:37,12,华为动了全世界蛋糕[doge]
2021-04-21 00:17:51,4,回复 @零可不可 :生动形象
2021-04-21 17:30:44,5,回复 @零可不可 :老大制裁老二，福特死了[脱单doge]
2021-04-21 17:31:30,11,回复 @零可不可 :哈哈哈，所以被各种黑也是正常的，砸别人饭碗[笑哭]
2021-04-22 10:29:04,1,也没有吧，华为陈诺不造车，只提供方案，和大多数车企是可以合作的吧，个人推测
2021-04-22 10:53:17,4,回复 @TianZuanJava :让我想起了那个什么历史历史来着，一人报个跟菜有关的诗句，华为最后说:秦王扫六合!.jpg
2021-04-25 12:50:05,0,回复 @零可不可 :都让你高完了[doge]
2021-05-06 19:28:06,3,华为可真困难，去那那强。。[笑哭][doge][抠鼻]
2022-02-05 14:58:47,0,回复 @察布朵德勒 :兄弟，博世的刹车系统之前占据了全世界65%的市场，然后其他的汽车关键部件也是博世是大头，造车的也都是拿供应链现成的东西整合一下，华为不造车，华为直接成为供应链
2021-04-20 12:53:41,115,有人瞧不起自动驾驶，甚至有的老司机看扁自动驾驶，什么自己的命握在自己手上更安全之类的。要我说，科技在进步，连第六代战斗机都可能是无人驾驶，更何况区区地上跑的汽车，就像第一台蒸汽机问世，驾驶马车嘲笑火车的跑得慢人，终究受到了历史的讥笑。
2021-04-23 22:48:28,4,回复 @小坏XX :正解，毕竟以现在战斗机的速度的过载，已经到了人体极限。如果下一代战斗机速度再升级，人体承受不住的。
2021-04-25 10:55:56,1,回复 @小坏XX :现在的无人机只差最后一步了，就是信息安全链接不被敌方控制
2021-04-27 23:36:13,2,回复 @迈步L :确实，对于现在的战斗机来说飞行员是一个限制过载的冗杂物品[doge]
2021-04-27 23:41:30,2,回复 @IceMilkTea_ :女孩子？居然还对军事感兴趣[支持][支持]
2022-03-29 13:58:49,0,回复 @小坏XX :战斗机速度太高了，信号跟不上吧，不过AI成熟了肯定是无人战斗机更强
2021-04-19 13:47:33,88,UC浏览器的骂华为的可多可多
2021-04-19 16:05:54,54,全平台都骂，除了B站稍微好一点，其他平台不能看相关话题。b站是不喜欢华为的还要不停在华为各个视频下嘲讽，喷，这些人脑回路真奇特
