uname,mid,level,sex,send_time,like,is_sub,text
吃花椒的冰bing,1015066942,3,保密,2021-04-16 00:26:12,0,False,[热词系列_咕咕][热词系列_咕咕]
废品的自我修养,698877343,3,保密,2021-04-15 23:06:37,0,False,明天冰姐更新  我说的[脱单doge]
星海奇梦,10572432,5,保密,2021-04-15 22:25:28,0,False,嗷嗷嗷
湛蓝徽章,3047534,5,保密,2021-04-15 22:12:14,0,False,冰冰人了
s11870050,312606657,3,保密,2021-05-02 13:33:47,0,False,[热词系列_打卡][热词系列_打卡]
vermouthmo,364775054,3,保密,2021-05-02 10:00:36,0,False,救命好好笑
我的心是冰冰的了,403894253,4,保密,2021-05-02 07:11:21,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
我的心是冰冰的了,403894253,4,保密,2021-05-01 06:56:54,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
RoseVincenger,278003488,5,保密,2021-04-30 13:34:51,0,False,[热词系列_打卡]
我的心是冰冰的了,403894253,4,保密,2021-04-29 08:42:45,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
我的心是冰冰的了,403894253,4,保密,2021-04-28 07:09:36,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
废品的自我修养,698877343,3,保密,2021-04-27 22:28:14,0,False,[脱单doge][脱单doge][脱单doge]
我的心是冰冰的了,403894253,4,保密,2021-04-27 11:02:39,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
杠赛来-,13370877,6,男,2021-04-26 11:05:24,0,False,[脱单doge]
我的心是冰冰的了,403894253,4,保密,2021-04-26 08:22:43,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
我的心是冰冰的了,403894253,4,保密,2021-04-25 08:25:10,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
我的心是冰冰的了,403894253,4,保密,2021-04-24 07:22:04,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
我的心是冰冰的了,403894253,4,保密,2021-04-23 08:51:03,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
一潮铃,157242910,3,男,2021-04-22 11:32:34,1,False,"🧊🧊🧊🧊🧊🧊🧊🧊🧊
                 🧊
                 🧊
                 🧊
    🧊🧊🧊🧊🧊🧊🧊
                 🧊
                 🧊
                 🧊
🧊🧊🧊🧊🧊🧊🧊🧊🧊

                        🧊
    🧊                🧊   🧊
        🧊   🧊🧊🧊🧊
      🧊          🧊🧊   🧊
    🧊        🧊    🧊       🧊
  🧊      🧊        🧊           🧊
                    🧊🧊
                        🧊

                        🧊
    🧊                🧊   🧊
        🧊   🧊🧊🧊🧊
      🧊          🧊🧊   🧊
    🧊        🧊    🧊       🧊
  🧊      🧊        🧊           🧊
                    🧊🧊
                        🧊"
我的心是冰冰的了,403894253,4,保密,2021-04-22 10:19:59,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
因便秘而亡,677086420,3,保密,2021-04-21 23:27:46,1,False,哪位同学知道视频后半段背景音乐是什么呀？真的太有感觉了。
养冰千日,383001446,4,保密,2021-04-22 00:59:34,0,True,Curious Events(Main Track_Full Length)
因便秘而亡,677086420,3,保密,2021-04-22 23:14:44,0,True,回复 @养冰千日 :谢谢[惊喜]
抱着我的小鱼干儿,96146860,5,男,2021-04-21 21:16:28,1,False,都成龟饼了
我的心是冰冰的了,403894253,4,保密,2021-04-21 07:56:30,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
82183295840_bili,353185955,3,保密,2021-04-20 18:44:57,0,False,大家好，我叫旺旺。家里很穷，只有一个产品叫旺旺碎冰冰
我的心是冰冰的了,403894253,4,保密,2021-04-20 09:02:26,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
意带利军阀,453423869,4,保密,2021-04-19 14:51:29,1,False,这个冰冰就是逊呐
梦御红蓝,89094364,5,男,2021-04-19 08:09:26,0,False,会双板[嗑瓜子]
祝豹王冰冰,2090729569,3,保密,2021-04-18 15:05:06,0,False,下一集还真就泳衣
我的心是冰冰的了,403894253,4,保密,2021-04-18 07:55:49,1,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
朗润的风,246660464,5,男,2021-04-17 15:27:41,0,False,虽然是个南方人，但是真的喜欢单板滑雪
整个心都是冰冰的男人,335075145,3,保密,2021-04-17 10:30:52,0,False,[热词系列_打卡][热词系列_打卡]
coolchhichi,14295838,5,男,2021-04-17 08:20:35,0,False,BGM：闲聊快速波尔卡
栖心元默,2678902,6,男,2021-04-16 23:11:08,1,False,这期能磨个400万吗
漫天星辰ヾ,35866989,5,男,2021-04-17 01:29:24,0,True,一个月后应该可以吧[doge]
吃藤椒的妙酱,291454284,5,保密,2021-04-16 16:41:54,0,False,[给心心][给心心][给心心]
吃藤椒的妙酱,291454284,5,保密,2021-04-16 16:41:49,1,False,更新了！
暮色七分熟,60657613,5,女,2021-04-16 15:35:05,0,False,冰冰——
吃龙虾的喵酱,11091334,6,男,2021-04-16 15:35:26,0,False,冰冰——我的冰——
要認真讀書哦,180373296,4,保密,2021-04-16 15:28:09,0,False,姐姐还不更新吗？[大哭][大哭][大哭]
橘子酱香甜甜,353476404,4,保密,2021-04-16 15:00:51,0,False,更新！！！！[喜欢][喜欢][喜欢]
是吃花椒的喵酱的老公,477575329,4,保密,2021-04-16 14:55:48,0,False,催更！！
抓周树人关鲁迅什么事,392794402,4,男,2021-04-16 13:36:57,0,False,催更，催更
荒诞杂乱,62501099,5,保密,2021-04-16 13:29:52,0,False,嘤嘤嘤快更新
肥宅不怕GAY,17684764,5,男,2021-04-16 12:35:46,0,False,催更！
吃花椒的冰bing,1015066942,3,保密,2021-04-16 12:23:32,0,False,几点更新[酸了]
踢我学习去,631313996,4,男,2021-04-16 12:05:46,0,False,催更！[大哭]
机械师21号,272770940,5,男,2021-04-16 12:06:02,0,False,催咕[热词系列_咕咕]
西厢小客,34582655,4,男,2021-04-16 09:34:18,0,False,催更催更！
十万个为什么不,51804030,4,男,2021-04-16 08:55:00,0,False,快更新
我的心是冰冰的了,403894253,4,保密,2021-04-16 08:03:39,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
李白2049,403662725,4,男,2021-04-16 05:20:21,0,False,更新啊
吃花椒的冰bing,1015066942,3,保密,2021-04-16 00:26:12,0,False,[热词系列_咕咕][热词系列_咕咕]
废品的自我修养,698877343,3,保密,2021-04-15 23:06:37,0,False,明天冰姐更新  我说的[脱单doge]
星海奇梦,10572432,5,保密,2021-04-15 22:25:28,0,False,嗷嗷嗷
湛蓝徽章,3047534,5,保密,2021-04-15 22:12:14,0,False,冰冰人了
吃花鸟的喵酱,410092452,4,保密,2021-04-15 08:35:01,0,False,催更！
吃反应堆的喵酱,13061709,5,男,2021-04-15 01:28:14,0,False,周五更新！
人间理想智孝欧尼,258116146,5,男,2021-04-15 13:35:35,0,True,你就是我老婆？
林虞忻,18697533,4,女,2021-04-14 17:05:16,0,False,嗨，老婆[呲牙][打call]
lywlsr,448209449,4,保密,2021-04-14 20:46:15,0,True,人家有男朋友了[囧]
林虞忻,18697533,4,女,2021-04-14 22:50:49,0,True,回复 @lywlsr :who？[呆]
吃子弹的喵酱,289644199,3,保密,2021-04-14 16:52:35,0,False,周五不见不散[给心心]
爱吃冷面的王咕咕,486923155,3,男,2021-04-14 16:43:40,0,False,[思考][思考][思考]
今天是仌了吗,386924313,5,男,2021-04-14 16:10:21,1,False,期待周五[大哭]
ArthurMenex,98974109,4,保密,2021-04-14 15:56:03,0,False,还是国企吃公粮的水军，真nm吐了，恶心，下贱。
ArthurMenex,98974109,4,保密,2021-04-14 15:54:14,0,False,垃圾
t透不到先生,19705955,6,保密,2021-04-14 14:32:36,0,False,冰冰冰冰冰冰冰冰冰冰
故事里那么多事,1760873537,2,保密,2021-04-14 13:54:41,0,False,呀，这不是王冰冰嘛[呲牙]
你在看孤独的风景_,31043549,5,男,2021-04-14 13:09:03,0,False,[热词系列_咕咕]
何懼何求,383307933,4,男,2021-04-14 10:43:28,0,False,冰冰融化了我冰冰的心，但我的心还是冰冰的，你说是怎么回事呢，冰冰姐，难道是因为太久没更新的原因
吃阿鲁高的喵酱,111917904,4,保密,2021-04-14 10:29:29,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
吃冰冰的豆腐酱,497667116,4,男,2021-04-14 10:16:30,0,False,咕咕咕咕[热词系列_咕咕]
我的心是冰冰的了,403894253,4,保密,2021-04-14 07:33:50,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
英雄的挽歌elegy,10100138,6,男,2021-04-14 06:26:06,0,False,咕[热词系列_咕咕]
豹王冰冫水,305862901,5,保密,2021-04-13 23:19:30,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
一起去炸鱼_,22765021,4,保密,2021-04-13 22:46:36,0,False,催更
NAMEISFACAI,225973200,4,男,2021-04-13 22:40:09,0,False,催更
潘嘎之交掺了水,491196042,4,保密,2021-04-13 22:31:38,0,False,快更新[大哭][大哭][大哭][大哭][大哭]
废品的自我修养,698877343,3,保密,2021-04-13 14:44:23,0,False,[脱单doge][脱单doge][脱单doge]
吃辣甜椒的喵酱,279460112,4,女,2021-04-13 11:18:59,0,False,更新啊更新啊
枫尚生,30941274,5,女,2021-04-13 08:52:47,0,False,催更！
喵猫猫哈,26509419,3,保密,2021-04-13 08:15:07,1,False,催更
畅畅201808,168020283,5,男,2021-04-13 07:54:36,1,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
破防少年司令菌,51998,4,保密,2021-04-13 00:33:20,0,False,催更
芒果酸奶糯米糍,396371610,4,女,2021-04-12 22:36:07,1,False,人呢
废品的自我修养,698877343,3,保密,2021-04-12 16:47:50,0,False,[脱单doge][脱单doge][脱单doge]
浪鸟炯,661182487,4,保密,2021-04-12 15:06:23,0,False,[doge][doge][doge]
叫我树人哥,274455579,5,保密,2021-04-12 14:49:58,0,False,坐等更新啊[呆][呆][呆]
浪爷哥,175606581,5,保密,2021-04-12 14:35:06,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
沐sunrise,11638259,5,男,2021-04-12 13:55:37,0,False,咕咕咕
萌萌哒顺顺,382127666,3,保密,2021-04-12 12:39:40,0,False,怎么还不出新视频
不愿透露姓氏的高同学,346322750,4,男,2021-04-12 09:38:32,1,False,[热词系列_咕咕][热词系列_咕咕]
我在敕勒川恋爱了,670299602,4,保密,2021-04-11 23:39:41,0,False,[热词系列_打卡]
深树柚,5000716,5,保密,2021-04-11 23:29:15,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
吃樺椒的猫酱,438411839,2,保密,2021-04-11 22:14:34,1,False,4.11催更[吃瓜][调皮]
王守义说尼13香,448593517,3,保密,2021-04-11 21:51:11,0,False,忍者神冰[doge]
未来の三井寿,26564640,5,保密,2021-04-11 18:18:20,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
JXYbili,93218095,5,男,2021-04-11 18:00:46,0,False,咕[热词系列_咕咕]
灰太川,500582629,3,男,2021-04-11 17:00:48,0,False,[热词系列_咕咕]🤗
Stupidboyq_q,23353093,5,保密,2021-04-11 15:39:24,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
阁楼狗LoCo,19449065,5,男,2021-04-11 14:24:52,0,False,催更[doge]
老拧拧头,2960496,6,保密,2021-04-11 13:57:29,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
阿佩y,474139162,3,男,2021-04-11 10:10:06,0,False,wo
RJ和他的发际线,55263196,5,保密,2021-04-11 09:18:17,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
鹰击长空未来在前方,455723573,4,男,2021-04-11 00:32:46,1,False,每日打卡
sad_song,289382989,5,男,2021-04-10 23:20:47,1,False,视频质量是真的高
我吃的是幸福,692170068,3,保密,2021-04-10 17:31:06,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
萱萱小瓜狗,234314107,4,保密,2021-04-10 15:47:39,0,False,4.10催更
玄冰灵虎,28217747,6,男,2021-04-07 13:23:28,0,False,在现场，我是那只最大的乌龟
小朵朵12138,19420820,4,男,2021-04-07 13:08:52,0,False,又是想念冰冰的一天
guo果果88,41132191,5,女,2021-04-07 12:58:06,0,False,催更[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
余鴞_,41825492,5,保密,2021-04-07 12:51:25,0,False,催更呜呜
阿___这,637663992,3,保密,2021-04-07 11:44:18,0,False,催更催更催更
忘机哎,474493669,3,保密,2021-04-07 10:15:50,1,False,我最爱你了我的宝
古月叶琴,93642992,5,男,2021-04-07 07:48:58,1,False,得有体力支撑起这份天资啊[抠鼻]起不来的瞬间确实对得起乌龟
不愿透露姓氏的高同学,346322750,4,男,2021-04-07 00:07:33,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_锤]
我是苏沐橙,104380558,5,女,2021-04-06 23:49:08,0,False,[思考]
吃喵酱的小冰冰,39682397,5,男,2021-04-06 23:15:46,0,False,鸽了这么久 情敌应该少很多了吧[doge]
雪海悟崖,347581468,4,保密,2021-04-06 22:58:57,0,False,捞捞冰冰[牛年][2021][狗子]
北辰大大呀,434365827,3,男,2021-04-06 23:00:15,0,False,多长时间没更新了
觅香哟,44433466,5,保密,2021-04-06 16:44:40,0,False,宁就是桃乃木香奈[脱单doge]
会阅读的虫,109865007,2,保密,2021-04-06 12:55:52,0,False,额。。。
李云龙独立团柱子,276248398,5,男,2021-04-06 12:50:57,0,False,大家不要催她了，她最近很忙，晚上很早就睡了，每次我都进卧室都蹑手蹑脚，生怕打吵醒她[脱单doge]
ゞ十七儿ヾ,387467199,4,保密,2021-04-06 10:27:35,1,False,"看到你现在过的很好我就放心了！我偶尔还是会想起我们的曾经，一起欢笑，一起打闹。后来你说你想做记者主播，我说我喜欢烧烤火锅，于是你考了吉大播音，我去了东方烹饪。彼时的错误抉择造成了今日的阴差阳错。不过，就像你当初哭着对我说的：你怎么这么倔强。是啊，每个人都有梦想，就算为之付出……
 “你搁那发生什么愣呢，还喝不喝了？”
 “嗯？噢哦喝喝……”"
名字不好取丿,24085742,5,男,2021-04-06 02:47:21,0,False,催更
星尘LAL,287033679,5,保密,2021-04-05 23:49:07,1,False,冰冰在憋大招？[捂眼]
王夏,820060,6,男,2021-04-05 23:28:13,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
果壳中的胖虎丶,397749958,4,男,2021-04-05 23:08:13,0,False,拖更？取关了取关了[热词系列_保护][热词系列_锤]
s11870050,312606657,3,保密,2021-04-05 22:58:41,0,False,[热词系列_咕咕][热词系列_咕咕]
Joan琼玖,18718199,5,女,2021-04-05 19:02:11,0,False,咕咕咕
滑稽白嫖怪,599026637,4,保密,2021-04-05 15:03:01,0,False,四月五日催更
海生不懂爱,651027098,3,男,2021-04-05 12:47:43,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
T轮回Y之境T,470403365,4,男,2021-04-05 12:47:02,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
墨羽昐,342977180,4,保密,2021-04-05 10:39:56,1,False,不会去结婚了吧[哦呼]
婷婷圣火,486470922,4,男,2021-04-05 12:42:43,5,True,要么这个月太忙了要么在搞大动作推测可能是和[呆]他的节目要不就是太忙又得采访破石头又得帮央视录节目已知他上个视频以后干的事 帮央视录了两个节目又出了一趟拆微博发个动态听说又在吉林站帮忙这两天刚缓过劲儿了又有清明节的节目4月应该会更的吧[嗑瓜子]
-玄天,1302623,6,男,2021-04-05 14:19:37,0,True,回复 @婷婷圣火 :救命，没有标点符号求求你不要发出来了
yaoyao要要要,98775247,5,女,2021-04-05 03:23:23,1,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
蜜桃k酱,41345993,5,女,2021-04-05 01:40:32,1,False,[脱单doge][脱单doge]
冰冰的小橙子,234946432,4,保密,2021-04-04 23:53:11,1,False,[大笑]
s11870050,312606657,3,保密,2021-04-04 22:11:16,1,False,[热词系列_咕咕][热词系列_咕咕]
小聪的blilblil,6879327,6,男,2021-04-04 19:48:07,1,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][doge][doge]
穿梭于若兮,323709020,5,男,2021-04-04 19:44:45,0,False,。。。。
我的心是冰冰的了,403894253,4,保密,2021-04-04 19:28:15,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
啊_凯酱,11423014,5,男,2021-04-04 17:51:58,1,False,快来吧冰冰
我的心是冰冰的了,403894253,4,保密,2021-04-04 10:03:17,1,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
热心三好学生,417622997,5,保密,2021-04-04 01:19:36,1,False,乌龟壳多被冰冰老师给压碎了，石锤应该有千斤巨力！[doge]
洛洛2223,224587047,5,保密,2021-04-04 00:53:21,1,False,催更！
允允允ER,49787661,4,男,2021-04-04 00:22:30,0,False,打卡，
月巴肠抱歉,388098612,5,保密,2021-04-04 00:19:46,1,False,喵酱已经鸽了一个月了吗？时间过得真快
SA_小石匠,391673161,4,男,2021-04-04 00:18:13,0,False,催更！4.4
JaxGin,40899576,5,男,2021-04-04 00:04:41,0,False,催更催更
凸乂凸,104252532,4,保密,2021-04-03 22:57:46,0,False,来了来了
英语怎么这么难哈哈哈,543879374,3,保密,2021-04-03 22:30:49,0,False,人嘞
凡骨已如残烛,20157917,5,男,2021-04-03 21:07:23,0,False,冰冰滑冰冰
bibilili干杯干杯,96669978,5,男,2021-04-03 16:58:21,0,False,[热词系列_咕咕]
吃花椒的本喵酱,398389937,5,保密,2021-04-03 14:15:56,1,False,不愧是我[doge]
栀笙殇,480264992,4,女,2021-04-03 13:29:26,0,False,一片冰心在玉壶
镡锦,362713550,5,保密,2021-04-03 13:14:59,0,False,老锦你在吗
靠捡垃圾为生的小男孩,162969806,5,男,2021-04-03 12:34:57,0,False,雪季已经结束了！该更新了
没人比我更懂治病,604059699,4,男,2021-04-03 10:31:40,1,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
nothingllam,267387088,5,保密,2021-04-03 09:02:57,1,False,旭日
酥酥真的菜爆了,566824951,4,保密,2021-04-03 03:52:55,1,False,老婆催更啦
吃花椒的喵酱bill,379804559,5,保密,2021-04-02 23:43:49,1,False,催更
CHYYYDS,1415291413,2,保密,2021-04-02 23:24:36,1,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
Momo樱桃酱,13103717,5,女,2021-04-02 23:14:38,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
我老婆会啃桌子,40825774,4,保密,2021-04-02 23:12:28,0,False,催更
查查阿布,333890184,3,保密,2021-04-02 23:12:20,0,False,三刷了
一只胖胖鱼头,201319653,3,保密,2021-04-02 22:15:05,0,False,啊
分享生活分享美,511892370,4,男,2021-04-02 21:30:42,0,False,大制作[打call]
mrzwhcome,350303544,4,保密,2021-04-02 20:41:32,0,False,无主之地3冰冰版
汝是家珍宝,506406415,4,男,2021-04-07 10:35:12,0,False,更新
古月叶琴,93642992,5,男,2021-04-07 07:48:58,1,False,得有体力支撑起这份天资啊[抠鼻]起不来的瞬间确实对得起乌龟
不愿透露姓氏的高同学,346322750,4,男,2021-04-07 00:07:33,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_锤]
我是苏沐橙,104380558,5,女,2021-04-06 23:49:08,0,False,[思考]
雪海悟崖,347581468,4,保密,2021-04-06 22:58:57,0,False,捞捞冰冰[牛年][2021][狗子]
北辰大大呀,434365827,3,男,2021-04-06 23:00:15,0,False,多长时间没更新了
吃冰冰的豆腐,516463746,4,保密,2021-04-06 16:07:00,0,False,[嫌弃][嫌弃][嫌弃]
会阅读的虫,109865007,2,保密,2021-04-06 12:55:52,0,False,额。。。
李云龙独立团柱子,276248398,5,男,2021-04-06 12:50:57,0,False,大家不要催她了，她最近很忙，晚上很早就睡了，每次我都进卧室都蹑手蹑脚，生怕打吵醒她[脱单doge]
不了我晕船,476997340,3,男,2021-04-06 12:22:40,0,False,感觉离五百万粉也不远[doge]
我的心是冰冰的了,403894253,4,保密,2021-04-06 11:27:47,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
黑玫瑰-骑士,21716223,3,男,2021-04-06 09:48:19,0,False,再不更新我就要上门催了哈
名字不好取丿,24085742,5,男,2021-04-06 02:47:21,0,False,催更
星尘LAL,287033679,5,保密,2021-04-05 23:49:07,1,False,冰冰在憋大招？[捂眼]
王夏,820060,6,男,2021-04-05 23:28:13,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
果壳中的胖虎丶,397749958,4,男,2021-04-05 23:08:13,0,False,拖更？取关了取关了[热词系列_保护][热词系列_锤]
s11870050,312606657,3,保密,2021-04-05 22:58:41,0,False,[热词系列_咕咕][热词系列_咕咕]
冰冰的美人痣,522745776,3,保密,2021-04-05 21:05:18,1,False,还是那么喜欢滑雪[捂眼][捂眼]
我的心是冰冰的了,403894253,4,保密,2021-04-05 19:18:35,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
Joan琼玖,18718199,5,女,2021-04-05 19:02:11,0,False,咕咕咕
白瓷青木_风空雨舟,11211206,5,保密,2021-04-05 15:21:34,0,False,《摄像师全能系列》
滑稽白嫖怪,599026637,4,保密,2021-04-05 15:03:01,0,False,四月五日催更
CN171---11,393088825,5,男,2021-04-05 14:20:21,0,False,啊啊啊啊啊啊
栖心元默,2678902,6,男,2021-04-05 13:02:14,1,False,冰冰同学，请停止你的虐粉行为[委屈]
海生不懂爱,651027098,3,男,2021-04-05 12:47:43,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
T轮回Y之境T,470403365,4,男,2021-04-05 12:47:02,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
bili_73899917,73899917,2,保密,2021-04-05 10:39:22,0,False,等冰冰更新[doge]
余额不足RL,26054428,6,男,2021-04-05 10:37:42,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
hhhhhhdiy,9881052,6,保密,2021-04-05 10:22:20,0,False,我lp 还没更新吗
月宫宝,445809590,3,保密,2021-04-05 10:04:01,0,False,东北的小伙伴告诉一下我五一想去滑雪可以吗
玛斯特儿麻,360335052,5,男,2021-04-05 09:57:14,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
阣埖椒哋喵醬,258771865,5,保密,2021-04-05 09:24:49,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
我的心是冰冰的了,403894253,4,保密,2021-04-05 09:13:26,0,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
我吃的是幸福,692170068,3,保密,2021-04-05 08:59:28,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
蜜桃k酱,41345993,5,女,2021-04-05 01:40:32,1,False,[脱单doge][脱单doge]
s11870050,312606657,3,保密,2021-04-04 22:11:16,1,False,[热词系列_咕咕][热词系列_咕咕]
小聪的blilblil,6879327,6,男,2021-04-04 19:48:07,1,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][doge][doge]
我的心是冰冰的了,403894253,4,保密,2021-04-04 10:03:17,1,False,[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心]
黄帝帝鸿氏,281184693,3,保密,2021-04-04 09:46:26,0,False,[给心心][给心心][给心心][给心心][给心心]
洛洛2223,224587047,5,保密,2021-04-04 00:53:21,1,False,催更！
sdarning,102783283,4,保密,2021-04-04 00:51:06,0,False,催更[doge][doge][doge]
允允允ER,49787661,4,男,2021-04-04 00:22:30,0,False,打卡，
月巴肠抱歉,388098612,5,保密,2021-04-04 00:19:46,1,False,喵酱已经鸽了一个月了吗？时间过得真快
SA_小石匠,391673161,4,男,2021-04-04 00:18:13,0,False,催更！4.4
我想我也疯了,292717632,3,男,2021-04-04 00:05:24,0,False,我看过了，才发现！[囧]
JaxGin,40899576,5,男,2021-04-04 00:04:41,0,False,催更催更
凸乂凸,104252532,4,保密,2021-04-03 22:57:46,0,False,来了来了
英语怎么这么难哈哈哈,543879374,3,保密,2021-04-03 22:30:49,0,False,人嘞
哈尼波特pro,488358725,4,保密,2021-04-03 21:10:39,1,False,"高情商:前女友
低情商:老婆"
凡骨已如残烛,20157917,5,男,2021-04-03 21:07:23,0,False,冰冰滑冰冰
bibilili干杯干杯,96669978,5,男,2021-04-03 16:58:21,0,False,[热词系列_咕咕]
是随性呀,47250658,5,保密,2021-04-03 14:49:06,1,False,冰…冰雪节限定！[热词系列_知识增加]
吃花椒的本喵酱,398389937,5,保密,2021-04-03 14:20:05,1,False,每日[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
神秘的帅哥23,587212274,3,保密,2021-04-03 13:37:14,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
栀笙殇,480264992,4,女,2021-04-03 13:29:26,0,False,一片冰心在玉壶
小卡卡呢,32673409,5,保密,2021-04-03 12:57:27,0,False,等待冰冰姐姐更新
王一宁Error,31560950,5,男,2021-04-03 12:56:31,0,False,波
twistefate,16494481,6,男,2021-04-03 12:48:55,0,False,这个冰冰就是
呐咿嘛噶啦哈嘞噜哟,60623355,5,保密,2021-04-03 14:13:51,2,True,逊啦[doge]
吃花椒的本喵酱,398389937,5,保密,2021-04-03 14:16:32,3,True,这个冰冰就是逊啦[doge]
纳森那森,17614222,4,保密,2021-04-03 18:30:03,0,True,这么说你们很勇哦[滑稽]
nothingllam,267387088,5,保密,2021-04-03 09:02:57,1,False,旭日
Momo樱桃酱,13103717,5,女,2021-04-02 23:14:38,0,False,[热词系列_咕咕][热词系列_咕咕][热词系列_咕咕]
我老婆会啃桌子,40825774,4,保密,2021-04-02 23:12:28,0,False,催更
查查阿布,333890184,3,保密,2021-04-02 23:12:20,0,False,三刷了
一只胖胖鱼头,201319653,3,保密,2021-04-02 22:15:05,0,False,啊
