send_time,dm_time,crc32_id,text
2021-04-27 01:24:53,0:03:08.820000,c4207bd0,严谨！
2021-04-27 01:25:01,0:03:12.660000,c4207bd0,严谨
2021-04-27 01:25:55,0:03:53.363000,c4207bd0,特斯拉担心留下证据
2021-04-27 01:26:29,0:05:10.757000,f75f15f3,感觉特斯拉坚持不到最后
2021-04-27 01:27:20,0:00:37.965000,ac7cb4e6,她是英雄
2021-04-27 01:27:25,0:03:40.918000,fd595b32,点赞
2021-04-27 01:28:09,0:00:32.834000,144ab75,盼更新！
2021-04-27 01:29:58,0:00:01.086000,c4207bd0,愣着干什么？把币投起来！！！！
2021-04-27 01:32:42,0:04:15.405000,ac7cb4e6,女车主也是为了大家，她是英雄
2021-04-27 01:34:27,0:04:24.940000,1f61699f,保护
2021-04-27 01:34:50,0:01:55.111000,ede1cd35,好家伙
2021-04-27 01:35:53,0:02:36.138000,2c663600,女性力气小而已
2021-04-27 01:37:11,0:01:28.324000,44d494bd,刚好有一辆?特斯拉赞助的吧？
2021-04-27 01:37:14,0:01:23.943000,6115a8c8,直接三连顶上去
2021-04-27 01:38:13,0:03:45,89661ddd,比懂车帝专业多了
2021-04-27 01:38:27,0:02:38.319000,de8da40e,这字写的跟我一样
2021-04-27 01:39:35,0:03:15.859000,c471577,不能动能回收就是不能制动了吗？那油车都不能制动了？
2021-04-27 01:41:30,0:01:49.238000,af053f0d,ers
2021-04-27 01:48:27,0:01:05.760000,121e9ffa,懂的都懂
2021-04-27 01:49:11,0:03:58.843000,ede1cd35,好家伙，又是雅阁
2021-04-27 01:52:19,0:02:34.478000,634c9c0e,不管它概率多小，反正我绝对不会买这个垃圾车
2021-04-27 01:52:36,0:02:41.499000,634c9c0e,简直反人类
2021-04-27 01:52:52,0:04:05.950000,e674c923,王垠老师：我发现必须蹭热度哈哈哈哈哈哈哈
2021-04-27 01:54:17,0:00:26.057000,98ed0155,火起来了。继续支持
2021-04-27 01:55:47,0:00:45.572000,b2d39224,央视不就是央媒吗。。。。
2021-04-27 02:01:58,0:02:36.691000,426d5a73,问题就是DT3的刹车油粘度太高了
2021-04-27 02:09:11,0:03:54.602000,c95c9af4,雅阁：wdnmd，又鞭尸我
2021-04-27 02:10:58,0:05:08.018000,5e8f44b1,特斯拉：决不妥协
2021-04-27 02:12:57,0:00:29.719000,705f705,我觉得很好/dog
2021-04-27 02:14:38,0:04:20.625000,d8d8544e,滚 不要解释了 就要拿中国的人命来测试吗
2021-04-27 02:15:36,0:04:54.225000,d8d8544e,最重要的是死人了
2021-04-27 02:16:46,0:00:20.299000,1c31e4dc,减肥了？
2021-04-27 02:17:10,0:04:25.794000,edf1b5a9,工业废品
2021-04-27 02:28:35,0:01:09.340000,b292c38f,啊
2021-04-27 02:30:16,0:00:59.437000,238851bf,轮毂怎么和目前这台不一样呢
2021-04-27 02:37:50,0:00:37.949000,52a28bbb,被逼得啊
2021-04-27 02:38:38,0:04:34.702000,f6e6e9d0,三连支持
2021-04-27 02:38:44,0:03:05.533000,40750546,垃圾车中的垃圾车
2021-04-27 02:41:41,0:02:27.387000,7b7998cf,女性 这不拳？
2021-04-27 02:47:07,0:00:58.699000,cfa0f9be,特斯拉真的好好看啊
2021-04-27 02:51:59,0:04:43.102000,cfa0f9be,哪都有迪粉真的败好感，敢情z国产电车只有比亚迪？
2021-04-27 02:52:01,0:02:32.956000,8294ccc8,海南特斯拉工作人员都踩不动
2021-04-27 02:59:58,0:00:59.966000,1423144c,这车的车轱辘是真的丑。
2021-04-27 03:01:34,0:01:22.705000,5fccf660,比亚迪 汉:没错，就是老子
2021-04-27 03:15:54,0:03:11.379000,1cfd6814,哈哈哈
2021-04-27 03:20:29,0:03:32.073000,aa425feb,严谨
2021-04-27 03:31:29,0:01:03.344000,cf7177fd,不这样也没用啊  谁离你呀  我支持这个女司机
2021-04-27 03:31:36,0:00:49.099000,82ffc3e2,不这样还能怎么办？你们媒体资源向女车主还是向金主？
2021-04-27 03:40:12,0:04:14.804000,dd15a147,央视没给态度前，个人没办法与大企业怼
2021-04-27 04:02:07,0:04:49.860000,7fa6aee5,没币了，先赞再收藏加关注
2021-04-27 04:09:05,0:05:08.419000,d279851,本田直呼内行，大众解决问题了，本田至今未解决
2021-04-27 04:18:40,0:03:45.692000,a35747fe,特斯拉把汽车按手机的做法来做了
2021-04-27 04:21:48,0:03:53.464000,a35747fe,所有刹车制动功能必须保证所有场景一致性
2021-04-27 04:22:51,0:03:00.757000,7e22227d,八代凯美瑞出现过一次刹车问题打不着火的问题
2021-04-27 04:23:37,0:00:27.599000,f32aa668,一个买几十万车的人，能理性谁不理性呢？
2021-04-27 04:26:43,0:02:44.199000,f32aa668,刹车助力是刹车功能的一部分，就是刹车有问题
2021-04-27 04:29:51,0:02:35.380000,ca8df0ee,这个可能就是事故真相
2021-04-27 04:36:05,0:04:27.853000,aeff83e6,太复杂了，出问题的一瞬间会慌神
2021-04-27 04:36:55,0:04:30.885000,46d9cb99,必须召回
2021-04-27 04:37:02,0:02:04.973000,64985e61,到底实锤在哪？就你自己说？
2021-04-27 05:04:45,0:03:15.299000,bc7d2997,不是震动的时候不能受影响，是任何时候都不能受影响
2021-04-27 05:20:59,0:03:13.554000,ff75a8da,死劲洗
2021-04-27 05:36:12,0:01:18.225000,b74611e0,《明 显》
2021-04-27 05:36:45,0:01:35.105000,b74611e0,《某种情况》
2021-04-27 05:47:48,0:00:06.763000,271a99a,业界良心
2021-04-27 05:50:26,0:05:22.958000,ab14792e,希望下个杀闸失灵的就是你
2021-04-27 05:58:26,0:03:37.319000,f1841e51,动能回收为什么要算在制动系统里面，没动能回收就不制动了？
2021-04-27 06:14:58,0:02:10.892000,2341a872,电机过热  垃圾了吧
2021-04-27 06:18:04,0:00:42.643000,fd45bf15,洗？
2021-04-27 06:39:03,0:04:46.219000,7eb6fc7,工业危险品
2021-04-27 06:40:47,0:05:04.649000,8474ae30,特斯拉人为刹车无助力，不是最优先的逻辑！有问题！
2021-04-27 06:47:04,0:01:11.039000,35f5fca5,刚好
2021-04-27 06:47:44,0:01:02.988000,d164ecbd,哈哈哈，先礼后兵
2021-04-27 06:50:30,0:04:36.944000,35f5fca5,和波音飞机一样。。。
2021-04-27 06:52:01,0:03:58.162000,cfeb2cb9,危险提示还讲究优雅，破路浪漫主义气息啊
2021-04-27 06:53:00,0:03:56.094000,8b77769e,老年电动车的内饰中空
2021-04-27 06:57:10,0:04:13.523000,71200e96,bug太多了
2021-04-27 07:00:22,0:04:38.620000,87c43a4b,这刹车逻辑不科学  
2021-04-27 07:07:05,0:04:55.839000,13201f42,特斯拉：无论我什么态度，反正中国人都会买
2021-04-27 07:12:27,0:03:58.470000,22da45ca,给驾驶员 配个头盔在驾驶吧
2021-04-27 07:13:29,0:01:56.439000,d372d5e4,为什么不早站出来说
2021-04-27 07:17:34,0:00:07.520000,32ba55d0,送你上首页
2021-04-27 07:23:47,0:01:16.196000,4db1034,要是所有车都有问题，那就真的该死了
2021-04-27 07:32:01,0:02:53.566000,544213c9,那回收禁用时，刹车失效了？
2021-04-27 07:33:02,0:03:52.922000,544213c9,回收能量在震动时启动好像对的吧
2021-04-27 07:34:00,0:02:59.111000,5c8bfac9,为了省电
2021-04-27 07:37:46,0:02:33.599000,69f47030,这个就是真相
2021-04-27 07:42:27,0:04:40.738000,5d98e4b0,开什么车也是要按实际情况来决定，那能按习惯情况
2021-04-27 07:42:52,0:05:06.239000,5d98e4b0,总来说都是超速行驶
2021-04-27 07:44:14,0:00:44.670000,7ed5a71c,但凡主机厂干人事，用得着闹那么大
2021-04-27 07:45:35,0:02:00.756000,32ea640d,实锤了，
2021-04-27 07:45:48,0:00:17.242000,17992507, 666
2021-04-27 07:46:41,0:02:35.276000,ce29a68,喔 原来是女性消费者的问题 女性消费者就不应该用特斯拉 破案咯
2021-04-27 07:50:28,0:01:56.784000,f0b86835,不是电动车不行！是特斯拉不行，别尼玛来搅浑水
2021-04-27 07:53:45,0:03:13.718000,961af4a7,动能回收只是制动的一部分吧
2021-04-27 07:56:11,0:00:28.420000,844ea9bd,不去闹的话，谁会知道，估计到今天特斯拉还在犯贱
2021-04-27 07:56:26,0:01:53.019000,f696a47e,这特斯拉还扛得住？
2021-04-27 07:59:29,0:00:52.899000,763f4107,甩锅调查
2021-04-27 07:59:37,0:04:17.499000,f39f58e9,缺陷产品
2021-04-27 08:00:47,0:03:43.209000,db816e89,最受不了M3 没有仪表盘！
2021-04-27 08:01:14,0:00:21.075000,4489572c,干得漂亮
2021-04-27 08:01:20,0:02:44.101000,763f4107,她父亲开的车
2021-04-27 08:01:34,0:04:01.195000,bcc418c2,老年电动车都比这内饰好
2021-04-27 08:01:40,0:00:46.540000,4489572c,不这样有这个关注度？
2021-04-27 08:04:25,0:03:31.543000,4489572c,谢谢你们
2021-04-27 08:05:21,0:04:27.983000,4489572c,赞
2021-04-27 08:05:45,0:04:15.788000,48563002,他撞你
2021-04-27 08:05:47,0:03:17.695000,c412e24a,移动棺材
2021-04-27 08:07:59,0:00:47.179000,a42e1cb3,特斯拉有刹车吗？
2021-04-27 08:10:57,0:02:53.083000,b5304aff,穿动力鞋啊
2021-04-27 08:14:01,0:03:08.958000,b06564e4,工业垃圾
2021-04-27 08:14:38,0:02:40.899000,16aa9525,大力出奇迹
2021-04-27 08:15:21,0:00:53.644000,fadcc463,小心你这台车每天给你删数据
2021-04-27 08:16:21,0:04:07.730000,a42e1cb3,不用改了，直接停产吧
2021-04-27 08:16:56,0:05:11.044000,98560c0e,对 特斯拉处理问题的态度真的太尼玛差了
2021-04-27 08:18:39,0:03:23.151000,a51ee807,"特斯拉：我这么好卖,这些小问题，不改也应响不了我销量。"
2021-04-27 08:19:38,0:00:17.879000,93b7d0b4,保护
2021-04-27 08:19:48,0:03:45.726000,4624e778,哈哈哈之前的雅阁
2021-04-27 08:23:23,0:00:07.100000,459a76c5,实力讲解来了
2021-04-27 08:27:46,0:00:33.510000,26dc00e9,你不支持，你给他处理？
2021-04-27 08:29:34,0:02:26.169000,cca852c6,我开k8只要动能回收未开启，刹车也硬
2021-04-27 08:31:06,0:03:37.439000,cf280dc1,TSL:我们是国际标准
2021-04-27 08:31:14,0:04:43.987000,f99331b9,现在还流行打保护吗
2021-04-27 08:31:36,0:03:49.139000,cf280dc1,幸好没买这车
2021-04-27 08:32:06,0:04:57.433000,3c32283e,字迹比我好点
2021-04-27 08:36:25,0:00:19.150000,f58ef80d,《同情》
2021-04-27 08:38:05,0:00:39.993000,f908f451,理性的都被堵死了
2021-04-27 08:38:10,0:01:22.315000,4de0270f,这次不可能是热衰退，说实锤的我就想问一句你们是车辆从业人员么。这次的问题更奇葩
2021-04-27 08:38:15,0:02:01.310000,e5b993ad,这不稳定时有时无真的吓人，不在掌控之中
2021-04-27 08:39:14,0:01:54.115000,4de0270f,但是这次的和踏板变硬也没关系，主缸压力已经很高了
2021-04-27 08:40:18,0:03:52.550000,f32f04ee,up很不专业，灰色的字体符合特斯拉的高端风格
2021-04-27 08:42:31,0:03:04.318000,e5b993ad,走山上烂路，没刹车不怼沟里了？
2021-04-27 08:43:23,0:03:20.596000,fdaf70bb,这车原来出厂就不合格？？？？？
2021-04-27 08:43:58,0:03:35.357000,fdaf70bb,出厂就不合格？？谁让它出厂上市的？？？
2021-04-27 08:46:49,0:03:57.161000,f908f451,这是半成品
2021-04-27 08:46:53,0:00:45.259000,6443ade6,我点了一个踩，我做的对吗
2021-04-27 08:48:38,0:00:56.610000,4724b13a,直接滚出去吧
2021-04-27 08:50:49,0:00:14.164000,a41b56c2,换轮毂了？
2021-04-27 08:53:57,0:03:09.257000,bce6b913,电车还是不成熟
2021-04-27 08:55:14,0:01:55.709000,8311fd7b,至少要实验1w辆才能说明问题
2021-04-27 08:59:27,0:00:37.356000,638b04f4,为什么不支持
2021-04-27 08:59:39,0:00:08.746000,7692432,来了来了
2021-04-27 09:02:31,0:01:15.789000,b7c6fe94,别洗白，求你，给你多少钱，请讲事实
2021-04-27 09:03:09,0:00:28.425000,e0c936d3,我一个东北的干嘛老给我推送特斯拉
2021-04-27 09:03:35,0:02:37.009000,d61867d7,这就是刹车失灵啊
2021-04-27 09:04:09,0:02:08.751000,cc67a16e,注意安全
2021-04-27 09:06:22,0:04:00.769000,517bae89,三连了，让更多人看到
2021-04-27 09:06:55,0:04:34.518000,517bae89,良心了
2021-04-27 09:07:07,0:04:55.837000,cc67a16e,特斯拉可以直接解决提出问题的人
2021-04-27 09:09:38,0:01:01.991000,78861835,自动棺材
2021-04-27 09:10:21,0:00:29.183000,ae333a66,只想说发生车祸快没命，换谁都会不理智，命没了理性有什么用
2021-04-27 09:12:04,0:01:47.642000,b261b506,工业垃圾
2021-04-27 09:12:10,0:01:10.514000,e2f0b98c,一个炒比特币的汽车制造商，你觉得靠谱么？
2021-04-27 09:12:12,0:03:27.639000,316929fa,送我我要转手就是30万进账
2021-04-27 09:12:46,0:02:08.023000,b261b506,毛豆3已经花钱洗白了，不管怎么洗都是工业垃圾
2021-04-27 09:13:40,0:02:59.984000,b261b506,垃圾
2021-04-27 09:15:03,0:01:09.768000,9c11e3c7,还没做好呢吧
2021-04-27 09:16:17,0:02:22.806000,9c11e3c7,刹车变硬。。。。
2021-04-27 09:17:34,0:03:40.325000,9c11e3c7,这么快就出问题了。。。卧槽
2021-04-27 09:20:20,0:00:26.839000,4f2bde8,不支持，但是有用
2021-04-27 09:20:49,0:01:01.881000,dfb7d9ae,轮毂只是把外面的塑料盖子拆了而已
2021-04-27 09:21:07,0:03:09.175000,8cb5fab3,这样的车怎么符合国家标准的？怎么允许上牌上路的？
2021-04-27 09:21:39,0:02:51.532000,d2122ed0,特斯拉:刹车没踩到位而已，你没有用力
2021-04-27 09:24:23,0:02:55.714000,21b8290,灵敏度一会这样一会那样这车怎么开
2021-04-27 09:25:09,0:01:34.109000,6981783e,刹车冒烟就很过分了
2021-04-27 09:25:26,0:00:01.519000,5654ed06,可以刹，只能刹一点点…
2021-04-27 09:26:08,0:03:23.239000,1ffb1d90,所以这些车是怎么过的国标？
2021-04-27 09:26:16,0:02:40.644000,6981783e,刹车踩穿到了地面上
2021-04-27 09:29:37,0:04:40.507000,cf69f95d,良心
2021-04-27 09:30:20,0:03:03.905000,4f800c7a,工业垃圾
2021-04-27 09:31:06,0:00:03.699000,bd08f9f,刹了，但没有完全刹住
2021-04-27 09:32:23,0:00:09.166000,a9f83393,来了来了
2021-04-27 09:32:33,0:00:18.666000,a9f83393,热乎啊
2021-04-27 09:32:39,0:02:34.086000,c839d87f,为什么客观生理差异都有人杠啊，脑阔疼
2021-04-27 09:41:50,0:02:03.443000,257f9ebb,ibooster系统优先回收动能而不是优先刹车
2021-04-27 09:43:03,0:00:57.482000,6256dc75,洗
2021-04-27 09:43:49,0:01:42.982000,6256dc75,一个“有”就够了！可以判了
2021-04-27 09:44:23,0:05:02.395000,7cb8825c,态度
2021-04-27 09:45:00,0:02:39.774000,6256dc75,高你马
2021-04-27 09:47:00,0:01:20.179000,94c1fce0,比较明显
2021-04-27 09:50:38,0:03:12.482000,a8e86672,牛逼，专业
2021-04-27 09:50:43,0:00:51.539000,25059e68,不是英雄，那也是豪杰
2021-04-27 09:52:01,0:00:02.351000,5302f475,为啥热门上看不到这个视频，不科学啊
2021-04-27 09:53:45,0:00:04.065000,a7c55fc0,只能刹一点点，不能刹多了
2021-04-27 09:59:39,0:04:49.751000,a093265f,特斯拉国产就是不行
2021-04-27 10:01:58,0:02:59.331000,2a563a53,这个问题貌似用iBooster的都有，车轮短暂悬空，最明显就是减速带
2021-04-27 10:02:25,0:03:37.647000,85c915ae,移动的棺材
2021-04-27 10:02:54,0:02:51.580000,a54e4439,大力出奇迹
2021-04-27 10:03:56,0:00:50.200000,b8196161,上车顶就是理性思考后的选择，理性是为了高效解决问题，有的路走不通就用理性思维换条路
2021-04-27 10:04:05,0:04:02.482000,a54e4439,没有仪表盘，就没有问题
2021-04-27 10:04:37,0:04:34.447000,a54e4439,三连了
2021-04-27 10:07:32,0:04:16.559000,bb1d933f,不慌，封闭道路，测试员心态稳定
2021-04-27 10:08:03,0:02:30.142000,ce30116,有些经验不足的消费者或者（有些经验不足的）女性
2021-04-27 10:09:03,0:03:09.801000,43294cb0,专业
2021-04-27 10:09:28,0:01:31.544000,b9b67c7e,轮毂盖拆了而已
2021-04-27 10:09:52,0:00:02.447000,2adae6e0,？
2021-04-27 10:10:29,0:03:01.566000,9e1cb5bb,简直作死……
2021-04-27 10:12:10,0:03:26.976000,f0f73768,专业
2021-04-27 10:12:34,0:03:28.641000,9d7219f2,这尼玛不就是刹车不行么，特斯拉真垃圾！！！
2021-04-27 10:13:42,0:05:01.238000,b9b67c7e,特斯拉：我车没问题，你们国家的路况太差而已
2021-04-27 10:16:47,0:04:58.272000,c3355b80,三连了
2021-04-27 10:27:55,0:01:04.747000,515d1f7e,难道你这辆车没问题，其他的就不会有问题？
2021-04-27 10:28:18,0:03:56.027000,2d6769e7,说能量回收不是制动的  那为啥屏幕上是回收制动？？
2021-04-27 10:30:14,0:00:45.057000,ef1b232f,特斯拉让出30万以下市场就没事儿了
2021-04-27 10:34:23,0:03:15.812000,27cd0e05,nb普拉斯
2021-04-27 10:36:16,0:00:34.679000,cb27b122,你理性人家不鸟你
2021-04-27 10:40:25,0:00:02.820000,a626e11e,刹车失灵特和汉还比什么?
2021-04-27 10:41:56,0:04:31.307000,59fa534d,刹车踩两浅一深，会不会制动力下降
2021-04-27 10:47:47,0:00:20.931000,51fc1715,来了
2021-04-27 10:51:24,0:01:06.366000,34771d7b,国内拆车第一块牌子
2021-04-27 10:52:11,0:00:53.992000,caeeb7ce,破坏展览会秩序，就是破坏公共秩序。违法就是违法，这有什么好说的。
2021-04-27 10:54:15,0:04:49.887000,df3c104b,遇到问题也要分问题，有些问题是致命的，你说重要不呢？
2021-04-27 10:55:09,0:01:49.386000,92839408,这敢上高速？热衰退直接送上西天
2021-04-27 10:58:23,0:03:49.100000,5839546e,顶起顶起！不要被公关啊！
2021-04-27 10:58:52,0:02:54.670000,d883c7ac,我国国家电网不背锅
2021-04-27 10:59:31,0:05:21.384000,4895b33e,良心
2021-04-27 11:01:57,0:04:55.567000,8288c01b,暴击三连
2021-04-27 11:03:32,0:01:03.814000,bbdca596,特斯拉太傲慢自大
2021-04-27 11:03:56,0:00:52.728000,a9992da1,不这样就给你拖着，你能怎样？
2021-04-27 11:11:41,0:05:03.934000,8576f114,顶起来
2021-04-27 11:11:45,0:00:53.027000,9be00627,马后炮
2021-04-27 11:12:24,0:01:01.241000,fe32ba3e,这个车是真的好看
2021-04-27 11:17:09,0:03:25.456000,44250ccb,专业
2021-04-27 11:20:22,0:01:13.931000,226a4cfb,三联三联，直接就一个字“有”
2021-04-27 11:23:12,0:05:18.838000,4d0df95a,缓存下
2021-04-27 11:23:18,0:00:23.205000,6f947294,期待后续
2021-04-27 11:26:29,0:04:19.083000,a4dcb161,不管超不超速，难道你上高速就不怕刹车失灵了吗
2021-04-27 11:31:55,0:03:44.218000,bceade08,三连支持
2021-04-27 11:31:57,0:00:59.689000,d047bd16,刚好
2021-04-27 11:33:55,0:04:39.892000,86f6b7cd,保护
2021-04-27 11:35:40,0:04:24.319000,7489e791,客观
2021-04-27 11:36:43,0:00:09.717000,7e052853,我来说一句公道话吧特斯拉的刹车没有失灵只是助力泵没有工作而已[吃瓜][吃瓜][吃瓜]​
2021-04-27 11:38:51,0:02:10.859000,7e052853,我来说一句公道话吧特斯拉的刹车没有失灵只是助力泵没有工作而已[吃瓜][吃瓜][吃瓜]​
2021-04-27 11:39:49,0:00:43.220000,7b3b70d1,不闹你指望他给你解决？
2021-04-27 11:41:52,0:05:08.223000,d8604e2b,态度还是不够，必须要整改
2021-04-27 11:42:46,0:01:45.388000,37a38ef7,？
2021-04-27 11:43:39,0:00:45.508000,1ebf178,就是不安装远程监控摄像头了啊
2021-04-27 11:43:49,0:00:29.059000,ade98bd4,理性的时候人家根本不理你，只能非理性！
2021-04-27 11:44:01,0:01:07.706000,1ebf178,刹车失灵远程监控系统工程技术想法了啊
2021-04-27 11:44:35,0:01:41.917000,1ebf178,视频远程监控系统自动的人了啊
2021-04-27 11:44:56,0:02:02.432000,1ebf178,没有监控摄像头打开了啊
2021-04-27 11:45:25,0:02:31.703000,1ebf178,今天转圈想法了啊
2021-04-27 11:45:57,0:03:03.796000,1ebf178,监控摄像头永远看不到你的位置了啊
2021-04-27 11:48:40,0:03:04.430000,6dd03df9,总结：不按套路出牌，傻了
2021-04-27 11:50:02,0:00:14.592000,730f5404,只能失灵一点点
2021-04-27 11:51:00,0:02:39.640000,aa8f57ba,洗地？
2021-04-27 11:51:30,0:02:32.148000,41150aa6,手机都玩不明白的人开这车也是遭罪
2021-04-27 11:51:44,0:04:41.124000,bac12bf4,不会造车就别造车
2021-04-27 11:52:08,0:00:41.979000,fd28b1c4,成立CIA
2021-04-27 11:53:53,0:00:15.008000,df720a3,终于等来了
2021-04-27 11:54:46,0:00:48.507000,9d60cb8f,特斯拉垃圾车
2021-04-27 11:57:15,0:02:19.307000,819106bd,女性力气小踩不下去，但是出问题的时候是女车主父亲开的
2021-04-27 11:58:08,0:02:43.018000,14d35763,吊诡
2021-04-27 12:00:07,0:00:40.019000,93bc8362,呵呵，转变
2021-04-27 12:00:27,0:05:03.383000,273be64c,三联
2021-04-27 12:02:03,0:02:41.501000,54174685,踩不动的杠精的问题，普通消费者没问题
2021-04-27 12:02:16,0:02:49.044000,737f2307,你是特斯拉的水军吧？
2021-04-27 12:03:21,0:04:18.200000,18832de1,正经人谁买特斯拉啊
2021-04-27 12:03:27,0:04:30.659000,9f27cb77,业界良心
2021-04-27 12:10:09,0:02:28.233000,2bdbf5cb,打什么拳，刹不住，人都没了
2021-04-27 12:10:40,0:03:15.740000,b9572d19,邻居老王这一集，接气……
2021-04-27 12:13:09,0:03:25.257000,4a16837c,国标过不了，不合格啊
2021-04-27 12:13:35,0:01:28.074000,8bd19832,毛豆3
2021-04-27 12:14:34,0:04:50.508000,4a16837c,还能进行啊？
2021-04-27 12:15:20,0:03:12.953000,8bd19832,凉凉
2021-04-27 12:16:09,0:03:16.421000,68f79ac1,老年乐
2021-04-27 12:16:15,0:03:22.819000,68f79ac1,老头乐
2021-04-27 12:18:03,0:02:17.591000,cbd05bee,《专业媒体》
2021-04-27 12:18:38,0:04:49.708000,41253635,车辆遇到问题并不是最重要的？你细品细品
2021-04-27 12:20:41,0:04:28.754000,a19f3367,赞
2021-04-27 12:21:42,0:00:31.711000,391f772e,？？？
2021-04-27 12:21:49,0:02:28.884000,62c89a7b,经验不足
2021-04-27 12:23:13,0:03:14.156000,ff3b0f55,靠啊
2021-04-27 12:25:52,0:03:47.472000,71702703,全面停售吧
2021-04-27 12:25:55,0:03:45.637000,77bcb9f4,中国路不行（狗头）
2021-04-27 12:29:56,0:04:25.876000,7a4c5ecb,牛批
2021-04-27 12:30:13,0:04:00.355000,b749aad6,这，不敢跟特斯蜡在同路上了
2021-04-27 12:32:48,0:04:51.039000,34771d7b,良心，保护！
2021-04-27 12:34:32,0:02:51.916000,97fa4b4,张女士是她爸开的车没刹住
2021-04-27 12:34:35,0:03:21.608000,15e00b81,实锤了：路不好
2021-04-27 12:35:18,0:03:52.840000,15e00b81,因为没有仪表板
2021-04-27 12:36:44,0:03:03.139000,fa0bbc40,买车真的，越多的科技配置就越容易出毛病！
2021-04-27 12:39:36,0:00:54.733000,98f36953,昨天买的
2021-04-27 12:41:52,0:02:45.504000,794371ff,品牌一换，召回百万
2021-04-27 12:43:00,0:03:22.662000,794371ff,买特斯拉的朋友都以为自己买的时候SPACEX
2021-04-27 12:44:02,0:05:12.959000,19a2c298,这节奏～不错，分寸感很到位
2021-04-27 12:44:34,0:04:26.068000,76f716a4,王老师良心
2021-04-27 12:48:37,0:05:16.081000,da413ffa,小心被厂家解决了
2021-04-27 12:48:55,0:00:36.288000,874ff61e,不，我支持
2021-04-27 12:48:55,0:01:55.060000,8b9a07b0,假动能回收吧
2021-04-27 12:50:29,0:00:44.229000,7de6bfff,社会需要
2021-04-27 12:51:27,0:03:20.036000,3426f2ab,就是软件有BUG了
2021-04-27 12:52:12,0:02:41.930000,a73baa8d,他死啦，给你速度与激情，生与死的考验
2021-04-27 12:52:20,0:02:47.901000,a73baa8d,他死啦
2021-04-27 12:52:34,0:00:18.963000,f89b8aab,你外卖没了
2021-04-27 12:53:17,0:02:29.471000,7df81e7c,日常切假腿
2021-04-27 12:53:18,0:03:18.669000,a73baa8d,垃圾车，实锤，
2021-04-27 12:55:36,0:04:56.443000,a73baa8d,你们会买吗？？？
2021-04-27 12:55:56,0:03:35.010000,8916075c,刹车变硬这就是设计缺陷，就是有问题
2021-04-27 12:57:40,0:05:12.319000,8916075c,你这是要命的问题啊
2021-04-27 12:58:00,0:04:47.840000,8916075c,命都不要了
2021-04-27 12:58:39,0:02:42.119000,d283691f,力气小≠女性 
2021-04-27 13:03:03,0:02:22.760000,ed99e628,有洗地的视频评论区有人说劣币驱逐良币，还是挺好笑的
2021-04-27 13:07:25,0:03:44.236000,5d7ec594,震动是保护电池，万一震动剧烈还回收充电，是不是不安全
2021-04-27 13:07:53,0:03:03.311000,f03b94ae,颠簸路面哪有开这么快的！你就是黑子！（狗头保命）
2021-04-27 13:08:09,0:04:28.072000,5d7ec594,大部分都是买不起却在这边黑的水军
2021-04-27 13:09:29,0:04:42.465000,fe73faa1,顶上去，实锤了
2021-04-27 13:10:17,0:03:13.571000,d1e2cbd7,废品
2021-04-27 13:11:44,0:04:29.836000,d1e2cbd7,难怪人家说你路不好！
2021-04-27 13:12:03,0:03:16.401000,cf18d3c1,专业
2021-04-27 13:12:53,0:04:39.969000,d2faab38,工业垃圾
2021-04-27 13:13:34,0:00:41.425000,5adee2c0,爆出蔚蓝的人
2021-04-27 13:13:40,0:04:35.126000,8848df3d,2个有异响劝退我了
2021-04-27 13:14:48,0:05:05.671000,8848df3d,特斯拉是粉丝营销，只要粉丝在就行，其他理性消费者不是目标客户
2021-04-27 13:15:12,0:00:46.505000,281496fa,是资本壁着我们没有理性的，当一个人连命快要没了，他还在乎理性，脸面干嘛？
2021-04-27 13:15:31,0:02:26.622000,54b12ba,其实这种新能源汽车是好事，就是希望以后能解决安全问题
2021-04-27 13:15:46,0:05:10.699000,adb88e0b,垃圾棺材车，特死啦！！！
2021-04-27 13:15:51,0:05:10.699000,adb88e0b,垃圾棺材车，特死啦！！
2021-04-27 13:15:58,0:03:23.855000,5adee2c0,那按道理一个车都卖不出
2021-04-27 13:16:01,0:05:12.348000,adb88e0b,垃圾棺材车，特死啦！
2021-04-27 13:16:18,0:00:00,adb88e0b,垃圾棺材车，特死啦！！！
2021-04-27 13:16:24,0:00:00,adb88e0b,垃圾棺材车，特死啦！！
2021-04-27 13:16:30,0:00:00,adb88e0b,垃圾棺材车，特死啦！
2021-04-27 13:17:12,0:00:18.602000,adb88e0b,垃圾棺材车，特死啦！垃圾棺材车，特死啦！垃圾棺材车，特死啦！
2021-04-27 13:17:39,0:00:26.474000,5d64925a,良心
2021-04-27 13:18:06,0:02:42.139000,f546f389,这里提女性消费者可能是指平均力量低于男性，虽然直接听到确实让人也有点感觉奇怪
2021-04-27 13:18:08,0:02:28.899000,c6a52a70,紧急情况踩死还要人教？
2021-04-27 13:18:35,0:00:13.726000,9bc0d997,顶
2021-04-27 13:18:47,0:05:10.656000,54b12ba,新能源是好事，但请务必以安全为主！
2021-04-27 13:19:45,0:04:56.467000,73e130a5,决绝不了问题，我还解决不了公布问题的视频吗?
2021-04-27 13:20:14,0:01:54.057000,bc99a23b,是不是地面太光滑了吧
